"Name","Team","W","L","ERA","GS","G","SV","IP","H","ER","HR","SO","BB","WHIP","K/9","BB/9","FIP","WAR","RA9-WAR","playerid"
"Luis Avilan","Dodgers","2","2","3.48","0","35","0","35.0","31","13","3","35","15","1.33","9.00","3.96","3.79","0.2","0.2","2882"
"Jo-Jo Reyes","Marlins","0","0","3.67","0","1","0","1.0","1","0","0","1","0","1.31","7.19","2.85","3.79","0.0","0.1","5559"
"Matt Harvey","Mets","8","8","3.89","23","23","0","135.0","134","59","16","120","34","1.24","7.96","2.24","3.79","2.4","1.6","11713"
"Ryan Newell","","0","0","3.73","0","1","0","1.0","1","0","0","1","0","1.35","7.68","3.35","3.79","0.0","0.1","sa658029"
"Kirby Yates","Angels","0","0","3.59","0","1","0","1.0","1","0","0","1","0","1.24","9.81","3.63","3.79","0.0","0.1","9073"
"Brad Wieck","","0","0","3.54","0","1","0","1.0","1","0","0","1","0","1.31","9.92","4.19","3.80","0.0","0.1","sa659424"
"Kenta Maeda","Dodgers","8","7","3.77","22","22","0","126.0","118","53","16","122","33","1.20","8.71","2.39","3.80","2.0","1.8","18498"
"Mike Broadway","Giants","0","0","3.70","0","1","0","1.0","1","0","0","1","0","1.28","8.71","3.35","3.80","0.0","0.1","9894"
"Shawn Armstrong","Indians","1","1","3.61","0","26","0","26.0","21","11","3","31","14","1.33","10.65","4.70","3.80","0.3","0.3","12857"
"Edubray Ramos","Phillies","2","2","3.77","0","40","0","40.0","35","17","5","43","14","1.23","9.68","3.07","3.80","0.3","0.3","16086"
"Paco Rodriguez","Dodgers","0","0","3.55","0","1","0","1.0","1","0","0","1","0","1.32","9.12","3.81","3.81","0.0","0.1","13398"
"Fernando Nieve","","0","0","3.78","0","1","0","1.0","1","0","0","1","0","1.31","9.30","3.61","3.81","0.0","0.1","2173"
"Jamey Wright","Dodgers","0","0","3.68","0","1","0","1.0","1","0","0","1","0","1.35","7.53","3.28","3.81","0.0","0.1","715"
"Neftali Feliz","Brewers","3","3","3.84","0","56","25","56.0","48","24","7","65","23","1.27","10.55","3.64","3.81","0.5","0.4","18"
"Chasen Bradford","","0","0","3.79","0","1","0","1.0","1","0","0","1","0","1.30","7.35","2.62","3.81","0.0","0.1","sa599551"
"Dario Alvarez","Rangers","1","1","3.69","0","22","0","22.0","18","9","3","25","10","1.29","10.54","4.03","3.81","0.2","0.2","14239"
"Kameron Loe","Braves","0","0","3.85","0","1","0","1.0","1","0","0","1","0","1.32","7.05","2.52","3.81","0.0","0.1","4422"
"A.J. Schugel","Pirates","1","1","3.89","0","22","0","22.0","22","9","2","19","7","1.31","7.68","2.77","3.82","0.1","0.2","11432"
"C.C. Lee","Indians","0","0","3.77","0","1","0","1.0","1","0","0","1","0","1.26","9.13","3.17","3.82","0.0","0.1","5177"
"Boone Logan","Indians","2","2","3.68","0","39","0","39.0","35","16","4","43","16","1.29","9.72","3.70","3.82","0.3","0.3","5525"
"Cliff Lee","Phillies","0","0","3.83","0","0","0","1.0","1","0","0","1","0","1.21","7.89","1.88","3.82","0.0","0.0","1636"
"Felix Pena","Cubs","0","0","3.66","0","9","0","9.0","7","4","1","10","4","1.27","10.06","3.88","3.83","0.1","0.1","13403"
"Mike Minor","Royals","2","2","3.74","0","48","1","48.0","44","20","6","47","14","1.22","8.88","2.69","3.83","0.3","0.5","10021"
"Jed Bradley","Braves","0","0","3.66","0","1","0","1.0","1","0","0","1","0","1.37","7.93","3.61","3.83","0.0","0.1","13166"
"Jose Quintana","White Sox","10","10","3.80","28","28","0","178.0","173","75","22","163","51","1.26","8.25","2.57","3.83","3.5","3.1","11423"
"Cory Luebke","Pirates","0","0","3.72","0","1","0","1.0","1","0","0","1","0","1.33","8.97","3.70","3.83","0.0","0.1","1984"
"Xavier Cedeno","Rays","3","3","3.54","0","56","10","56.0","52","22","5","51","22","1.32","8.23","3.53","3.84","0.3","0.5","36"
"Brian Duensing","Cubs","2","1","3.58","0","30","0","30.0","28","12","3","28","11","1.29","8.34","3.28","3.84","0.3","0.2","4064"
"Trevor Oaks","","0","0","3.76","0","0","0","1.0","1","0","0","1","0","1.28","6.70","2.24","3.84","0.0","0.0","sa829144"
"Ivan Nova","Pirates","7","7","4.07","20","20","0","114.0","124","52","12","85","26","1.31","6.73","2.03","3.84","1.6","1.2","1994"
"Drew Steckenrider","","0","0","3.65","0","9","0","9.0","8","4","1","9","4","1.38","8.90","4.40","3.84","0.1","0.1","sa621408"
"Kyle Zimmer","","0","0","3.69","0","9","0","9.0","8","4","1","9","4","1.29","9.00","3.64","3.84","0.1","0.1","sa621583"
"Sergio Romo","Dodgers","2","2","3.73","0","48","1","48.0","44","20","6","47","14","1.22","8.89","2.71","3.84","0.3","0.3","9817"
"Joe Gunkel","","0","0","3.70","0","9","0","9.0","9","4","1","7","1","1.16","7.30","1.52","3.84","0.1","0.1","sa738176"
"Yimi Garcia","Dodgers","0","0","3.72","0","1","0","1.0","1","0","0","1","0","1.18","9.58","2.78","3.84","0.0","0.1","12095"
"Angel Sanchez","","0","0","3.84","0","1","0","1.0","1","0","0","1","0","1.29","7.42","2.60","3.84","0.0","0.1","sa596521"
"Nick Wittgren","Marlins","1","1","3.83","0","26","0","26.0","25","11","3","24","8","1.25","8.06","2.64","3.84","0.1","0.1","15594"
"Mike Kickham","Giants","0","0","3.57","0","1","0","1.0","1","0","0","1","0","1.36","7.76","3.71","3.84","0.0","0.1","11618"
"Michael Lorenzen","Reds","2","2","3.72","0","48","0","48.0","44","20","5","46","17","1.28","8.72","3.14","3.84","0.3","0.4","14843"
"Mychal Givens","Orioles","3","2","3.73","0","48","0","48.0","41","20","6","54","21","1.28","10.16","3.89","3.85","0.4","0.4","10430"
"Tony Watson","Pirates","3","3","3.85","0","57","31","57.0","56","24","6","49","18","1.31","7.77","2.89","3.85","0.3","0.3","3132"
"Luis Severino","Yankees","8","7","3.79","21","21","0","123.0","112","52","16","125","40","1.24","9.19","2.94","3.85","2.4","2.2","15890"
"Andrew McKirahan","Braves","0","0","3.71","0","1","0","1.0","1","0","0","1","0","1.35","8.47","3.61","3.85","0.0","0.1","12870"
"Blake Cooper","","0","0","3.62","0","1","0","1.0","1","0","0","1","0","1.38","8.30","4.08","3.85","0.0","0.1","sa549089"
"Joaquin Benoit","Phillies","3","3","3.74","0","57","16","57.0","49","24","7","64","24","1.27","9.98","3.73","3.85","0.5","0.3","1437"
"Drew Pomeranz","Red Sox","4","3","3.85","11","11","0","64.0","57","27","8","67","25","1.29","9.56","3.50","3.85","1.1","1.3","11426"
"Joe Smith","Blue Jays","2","2","3.76","0","48","0","48.0","47","20","5","43","16","1.31","8.11","3.04","3.85","0.4","0.4","3281"
"Taylor Rogers","Twins","2","2","3.82","0","48","1","48.0","48","20","5","41","14","1.29","7.75","2.66","3.85","0.3","0.4","13449"
"Joe Jimenez","Tigers","2","2","3.71","0","35","0","35.0","29","14","4","40","15","1.26","10.21","3.87","3.85","0.3","0.3","15761"
"Kevin Chapman","Braves","1","2","3.68","0","30","0","30.0","27","12","3","32","14","1.37","9.34","4.25","3.85","0.2","0.2","11240"
"Joe Blanton","Nationals","2","2","3.94","0","48","0","48.0","47","21","6","46","14","1.27","8.68","2.66","3.86","0.2","0.2","4849"
"Fernando Salas","Mets","2","2","3.89","0","48","0","48.0","46","21","6","47","14","1.25","8.86","2.69","3.86","0.3","0.2","4971"
"Felix Hernandez","Mariners","7","7","3.89","20","20","0","122.0","122","53","13","106","38","1.30","7.75","2.80","3.86","1.9","1.6","4772"
"Chris Stratton","Giants","1","1","3.73","0","26","0","26.0","25","11","3","22","9","1.30","7.70","3.12","3.86","0.1","0.1","13761"
"Mauricio Cabrera","Braves","2","2","3.67","0","49","1","49.0","41","20","4","54","29","1.44","10.03","5.31","3.86","0.3","0.4","12975"
"Matt Moore","Giants","9","9","3.77","27","27","0","154.0","143","65","17","143","55","1.28","8.38","3.23","3.86","2.0","2.1","1890"
"Ryne Harper","","0","0","3.69","0","1","0","1.0","1","0","0","1","0","1.31","9.44","3.89","3.86","0.0","0.1","sa599485"
"Josh Judy","","0","0","3.82","0","1","0","1.0","1","0","0","1","0","1.28","8.14","2.84","3.86","0.0","0.1","1975"
"Nick Goody","Indians","2","1","3.73","0","31","0","31.0","26","13","4","35","12","1.23","10.25","3.58","3.86","0.2","0.3","13685"
"Ariel Hernandez","Reds","0","0","3.59","0","9","0","9.0","7","3","1","11","5","1.40","11.29","5.55","3.87","0.1","0.1","15603"
"Daniel Hudson","Pirates","3","3","3.87","0","57","2","57.0","54","24","6","53","20","1.32","8.36","3.21","3.87","0.4","0.3","7146"
"Barrett Astin","Reds","1","1","3.68","0","17","0","17.0","16","7","2","15","6","1.31","8.06","3.25","3.87","0.1","0.1","14812"
"Kaleb Fleck","","0","0","3.83","0","1","0","1.0","1","0","0","1","0","1.35","9.57","4.14","3.87","0.0","0.1","sa526875"
"Oliver Perez","Nationals","2","2","3.77","0","35","0","35.0","31","15","4","37","15","1.31","9.67","3.75","3.87","0.2","0.2","1514"
"Jose De Leon","Rays","4","4","3.76","11","11","0","62.0","53","26","8","68","22","1.20","9.80","3.15","3.87","1.1","1.1","15463"
"Jerry Sullivan","","0","0","3.81","0","1","0","1.0","1","0","0","1","0","1.31","8.91","3.51","3.87","0.0","0.1","sa501200"
"Michael Wacha","Cardinals","7","7","3.93","20","20","0","114.0","113","50","13","102","37","1.31","8.03","2.91","3.87","1.7","1.5","14078"
"Jonathan Broxton","Cardinals","2","2","3.88","0","48","0","48.0","46","21","5","46","20","1.36","8.53","3.70","3.87","0.2","0.1","4759"
"Duane Below","Marlins","0","0","3.73","0","1","0","1.0","1","0","0","1","0","1.24","6.91","2.17","3.87","0.0","0.1","3124"
"Paul Sewald","Mets","1","1","3.86","0","18","0","18.0","16","8","2","18","7","1.29","9.26","3.35","3.88","0.1","0.1","13892"
"Robbie Ross Jr.","Red Sox","3","2","3.76","0","48","0","48.0","47","20","4","43","18","1.34","8.01","3.42","3.88","0.3","0.4","6819"
"Mark Montgomery","","0","0","3.81","0","1","0","1.0","1","0","0","1","0","1.33","9.55","4.01","3.88","0.0","0.1","sa598328"
"Edgar Santana","","0","0","3.91","0","1","0","1.0","1","0","0","1","0","1.35","7.57","3.13","3.88","0.0","0.1","sa830146"
"Carlos Fisher","Padres","0","0","3.76","0","1","0","1.0","1","0","0","1","0","1.35","9.94","4.42","3.88","0.0","0.1","9832"
"Nick Vincent","Mariners","3","3","3.78","0","56","3","56.0","51","24","7","56","18","1.23","8.89","2.86","3.88","0.4","0.4","7555"
"Jorge de la Rosa","Diamondbacks","3","3","3.90","3","50","3","63.0","60","27","7","59","23","1.33","8.40","3.33","3.88","0.5","0.6","2047"
"Daniel Coulombe","Athletics","2","2","3.76","0","35","0","35.0","33","15","3","34","16","1.40","8.73","4.19","3.88","0.2","0.2","13293"
"Chris Smith","Athletics","1","1","3.89","0","22","0","22.0","21","9","2","20","7","1.30","8.33","3.06","3.88","0.1","0.2","4544"
"Jake McGee","Rockies","2","2","3.96","0","48","3","48.0","44","21","6","50","17","1.30","9.44","3.30","3.88","0.4","0.5","7550"
"Kyle Hendricks","Cubs","10","8","3.82","25","25","0","151.0","149","64","17","125","42","1.27","7.47","2.49","3.89","2.3","2.3","12049"
"Brandon Morrow","Padres","0","0","3.88","0","1","0","1.0","1","0","0","1","0","1.30","7.78","2.74","3.89","0.0","0.1","9346"
"Wade LeBlanc","Pirates","2","2","3.81","3","33","0","46.0","47","20","6","39","12","1.26","7.51","2.28","3.89","0.4","0.4","5221"
"Mike Bolsinger","Dodgers","0","0","3.85","0","0","0","1.0","1","0","0","1","0","1.32","8.72","3.42","3.89","0.0","0.0","11137"
"Brian Ellington","Marlins","1","1","3.74","0","18","0","18.0","14","7","2","20","9","1.35","10.30","4.76","3.89","0.2","0.1","17233"
"Fernando Rodney","Diamondbacks","3","3","3.86","0","56","28","56.0","51","24","5","56","26","1.39","8.97","4.25","3.89","0.3","0.4","494"
"Odrisamer Despaigne","Marlins","0","0","3.85","0","9","0","9.0","9","4","1","7","3","1.34","7.17","3.00","3.89","0.1","0.1","16017"
"Shane Greene","Tigers","2","2","3.80","0","48","0","48.0","46","20","5","44","16","1.29","8.30","3.04","3.89","0.3","0.4","10756"
"Silvino Bracho","Diamondbacks","0","0","3.96","0","9","0","9.0","8","4","1","9","3","1.23","9.87","3.11","3.90","0.1","0.1","15051"
"Madison Younginer","Braves","0","0","3.81","0","1","0","1.0","1","0","0","1","0","1.35","8.90","3.93","3.90","0.0","0.1","10636"
"Jonathan Holder","Yankees","2","1","3.81","0","31","0","31.0","28","13","4","32","9","1.21","9.18","2.71","3.90","0.2","0.2","16588"
"Sam Dyson","Rangers","2","1","3.87","0","30","0","30.0","31","13","3","25","12","1.41","7.39","3.53","3.90","0.2","0.2","11710"
"Nick Hagadone","Indians","0","0","3.68","0","1","0","1.0","1","0","0","1","0","1.27","9.86","3.76","3.90","0.0","0.1","1351"
"Miguel Socolovich","Cardinals","1","1","3.90","0","26","0","26.0","25","11","3","25","10","1.31","8.40","3.32","3.90","0.1","0.1","6697"
"Eric O'Flaherty","Braves","2","2","3.81","0","35","0","35.0","35","15","3","30","14","1.40","7.58","3.58","3.90","0.1","0.2","5746"
"Craig Stammen","Padres","1","1","3.89","0","26","0","26.0","25","11","3","22","9","1.33","7.71","3.06","3.90","0.1","0.1","7274"
"Jose Valverde","Mets","0","0","3.98","0","1","0","1.0","1","0","0","1","0","1.28","9.15","3.19","3.90","0.0","0.1","1726"
"Aaron Brooks","Cubs","1","1","3.82","0","17","0","17.0","17","7","2","15","4","1.22","7.58","2.11","3.90","0.1","0.1","12272"
"Drew Storen","Reds","3","3","3.81","0","56","3","56.0","53","24","7","53","18","1.27","8.53","2.92","3.91","0.3","0.3","6983"
"Juan Perez","Blue Jays","0","0","3.71","0","1","0","1.0","1","0","0","1","1","1.37","9.82","4.61","3.91","0.0","0.1","2557"
"Jeremy Affeldt","Giants","0","0","3.66","0","1","0","1.0","1","0","0","1","0","1.40","6.79","3.58","3.91","0.0","0.1","583"
"Sonny Gray","Athletics","8","8","4.04","23","23","0","139.0","143","62","14","115","47","1.37","7.46","3.04","3.91","2.1","1.9","12768"
"Adrian Houser","Brewers","0","0","3.92","0","1","0","1.0","1","0","0","1","0","1.36","8.18","3.35","3.91","0.0","0.1","12718"
"Dillon Peters","","0","0","3.79","0","0","0","1.0","1","0","0","1","0","1.32","6.45","2.61","3.91","0.0","0.0","sa599187"
"Ray Black","","0","0","3.60","0","1","0","1.0","1","0","0","1","1","1.46","11.02","6.17","3.91","0.0","0.1","sa579473"
"Hector Ambriz","Padres","0","0","3.83","0","1","0","1.0","1","0","0","1","0","1.32","7.84","3.14","3.91","0.0","0.1","559"
"Erasmo Ramirez","Rays","2","2","3.75","0","47","0","47.0","46","20","6","40","12","1.23","7.64","2.37","3.92","0.3","0.3","10314"
"Carlos Frias","Dodgers","0","0","3.79","0","1","0","1.0","1","0","0","1","0","1.30","7.24","2.66","3.92","0.0","0.1","3547"
"Chang-Yong Lim","Cubs","0","0","3.81","0","1","0","1.0","1","0","0","1","0","1.30","8.53","3.34","3.92","0.0","0.1","14445"
"Phil Coke","Pirates","0","0","3.82","0","1","0","1.0","1","0","0","1","0","1.38","7.64","3.44","3.92","0.0","0.1","5535"
"Zach Jackson","Nationals","0","0","3.80","0","1","0","1.0","1","0","0","1","0","1.38","7.61","3.42","3.92","0.0","0.1","8356"
"Charlie Furbush","","1","1","3.81","0","22","0","22.0","20","9","2","22","8","1.30","9.02","3.47","3.92","0.1","0.2","1370"
"Andrew Suarez","","0","0","3.78","0","0","0","1.0","1","0","0","1","0","1.30","6.72","2.63","3.92","0.0","0.0","sa598260"
"Masahiro Tanaka","Yankees","11","9","3.91","28","28","0","178.0","178","77","24","156","41","1.23","7.87","2.06","3.92","3.3","2.8","15764"
"Shawn Tolleson","Rays","1","1","3.74","0","22","0","22.0","20","9","3","20","7","1.27","8.49","3.12","3.92","0.1","0.2","10481"
"Glen Perkins","Twins","0","0","3.89","0","9","0","9.0","8","4","1","8","3","1.25","8.70","2.72","3.92","0.0","0.1","8041"
"Kyle McGrath","","0","0","3.75","0","1","0","1.0","1","0","0","1","0","1.23","9.14","2.97","3.92","0.0","0.1","sa829726"
"Jeff Francis","Blue Jays","0","0","3.86","0","1","0","1.0","1","0","0","1","0","1.26","7.79","2.45","3.92","0.0","0.1","4684"
"Ryan Dull","Athletics","2","2","3.92","0","48","0","48.0","44","21","6","48","16","1.26","8.97","3.07","3.92","0.4","0.2","13974"
"Kyle Fischer","","0","0","3.82","0","1","0","1.0","1","0","0","1","0","1.40","7.09","3.53","3.93","0.0","0.1","sa829490"
"Ryan Brasier","Angels","0","0","3.70","0","1","0","1.0","1","0","0","1","0","1.28","8.61","3.39","3.93","0.0","0.1","5615"
"Tyler Skaggs","Angels","9","8","3.77","24","24","0","137.0","126","57","16","131","49","1.27","8.60","3.20","3.93","1.9","2.1","10190"
"Michael Tonkin","Twins","1","1","3.96","0","30","0","30.0","28","13","4","30","11","1.30","8.95","3.25","3.93","0.2","0.2","10315"
"Daniel Stumpf","Phillies","0","0","3.67","0","1","0","1.0","1","0","0","1","0","1.31","8.68","3.55","3.93","0.0","0.1","13780"
"Michael Fulmer","Tigers","10","8","3.94","26","26","0","151.0","147","66","18","134","46","1.27","8.01","2.72","3.93","2.5","2.4","13218"
"Bryan Shaw","Indians","2","2","3.84","0","48","2","48.0","46","21","5","44","19","1.34","8.23","3.48","3.93","0.3","0.4","8110"
"Dylan Floro","Rays","0","0","3.76","0","1","0","1.0","1","0","0","1","0","1.27","6.02","2.00","3.93","0.0","0.1","13394"
"Alex Meyer","Angels","4","3","3.70","11","11","0","60.0","51","25","6","63","28","1.31","9.48","4.14","3.93","0.9","0.9","12833"
"A.J. Burnett","Pirates","0","0","4.16","0","0","0","1.0","1","0","0","1","0","1.39","7.52","3.25","3.93","0.0","0.0","512"
"Dan Runzler","Giants","0","0","3.53","0","1","0","1.0","1","0","0","1","1","1.44","8.95","5.12","3.94","0.0","0.1","4080"
"Mike Leake","Cardinals","10","10","4.05","27","27","0","164.0","179","74","18","116","38","1.32","6.37","2.06","3.94","2.2","1.9","10130"
"Manny Parra","Reds","0","0","3.77","0","1","0","1.0","1","0","0","1","0","1.32","8.80","3.54","3.94","0.0","0.1","4279"
"Jose Alvarez","Angels","3","3","3.66","0","56","0","56.0","52","23","6","49","20","1.30","7.97","3.26","3.94","0.2","0.3","5358"
"Tommy Hunter","Rays","1","1","3.79","0","30","0","30.0","30","13","3","25","9","1.27","7.52","2.56","3.94","0.2","0.1","1157"
"Jose Oyervides","","0","0","3.91","0","0","0","1.0","1","0","0","1","0","1.33","8.02","3.27","3.94","0.0","0.0","sa202000"
"Brian Flynn","Royals","0","0","3.73","0","9","0","9.0","8","4","1","8","4","1.34","8.25","3.67","3.94","0.0","0.1","12027"
"Joe Broussard","","0","0","3.82","0","1","0","1.0","1","0","0","1","0","1.26","8.53","2.97","3.95","0.0","0.1","sa708442"
"Adam Wilk","Angels","0","0","3.65","0","1","0","1.0","1","0","0","1","0","1.18","7.29","1.96","3.95","0.0","0.1","8421"
"Robert Zarate","","0","0","3.71","0","0","0","1.0","1","0","0","1","0","1.31","8.51","3.50","3.95","0.0","0.0","sa471754"
"Mike Montgomery","Cubs","6","5","3.72","11","37","0","89.0","84","37","8","82","38","1.36","8.27","3.80","3.95","1.0","1.1","4869"
"Preston Guilmet","Brewers","0","0","4.03","0","1","0","1.0","1","0","0","1","0","1.30","8.73","2.96","3.95","0.0","0.1","7303"
"Armando Rivero","","0","0","3.71","0","1","0","1.0","1","0","0","1","1","1.33","10.64","4.78","3.95","0.0","0.1","sa739701"
"Charles Brewer","Diamondbacks","0","0","3.95","0","1","0","1.0","1","0","0","1","0","1.29","7.85","2.77","3.95","0.0","0.1","9155"
"Matt Andriese","Rays","6","6","3.92","18","18","0","100.0","97","44","12","86","27","1.25","7.73","2.47","3.95","1.5","1.4","12022"
"Jason Gurka","Rockies","0","0","3.99","0","1","0","1.0","1","0","0","1","0","1.36","8.04","3.11","3.95","0.0","0.1","8007"
"David Berg","","0","0","3.78","0","1","0","1.0","1","0","0","1","0","1.37","6.91","3.21","3.95","0.0","0.1","sa187614"
"Yuhei Nakaushiro","","0","0","3.81","0","1","0","1.0","1","0","0","1","0","1.35","9.15","4.00","3.95","0.0","0.1","sa653446"
"Lance Lynn","Cardinals","9","8","3.99","24","24","0","139.0","135","62","15","127","50","1.34","8.20","3.26","3.95","2.0","1.8","2520"
"Carlos Rodon","White Sox","7","8","3.95","21","21","0","123.0","113","54","15","128","49","1.32","9.35","3.62","3.96","1.9","1.8","16137"
