"Name","Team","W","L","ERA","GS","G","SV","IP","H","ER","HR","SO","BB","WHIP","K/9","BB/9","FIP","WAR","RA9-WAR","playerid"
"Ivan Maldonado","","0","0","6.29","0","0","0","1.0","1","1","0","0","1","1.71","3.83","4.54","6.39","0.0","0.0","sa202276"
"Colin Welmon","","0","0","6.60","0","0","0","1.0","1","1","0","1","1","1.75","4.77","4.72","6.39","0.0","0.0","sa827336"
"Reiver Sanmartin","","0","0","6.22","0","0","0","1.0","1","1","0","0","1","1.87","4.37","6.32","6.39","0.0","0.0","sa880982"
"Dewin Perez","","0","0","6.16","0","0","0","1.0","1","1","0","1","1","1.91","5.06","7.14","6.39","0.0","0.0","sa657711"
"Enrique De Los Rio","","0","0","6.09","0","1","0","1.0","1","1","0","1","1","1.92","5.64","7.50","6.39","0.0","0.0","sa737281"
"Geury Ortiz","","0","0","6.13","0","1","0","1.0","1","1","0","1","1","1.89","4.89","6.72","6.39","0.0","0.0","sa872734"
"Luis Madero","","0","0","6.37","0","0","0","1.0","1","1","0","1","1","1.89","4.58","6.48","6.39","0.0","0.0","sa828288"
"Tomas Michelson","","0","0","6.04","0","1","0","1.0","1","1","0","1","1","1.92","4.82","7.27","6.39","0.0","0.0","sa829645"
"Wilber Pena","","0","0","6.35","0","0","0","1.0","1","1","0","1","1","1.86","4.79","6.24","6.39","0.0","0.0","sa828325"
"Denny Martinez","","0","0","6.18","0","0","0","1.0","1","1","0","1","1","1.86","4.96","6.58","6.39","0.0","0.0","sa871672"
"Matt Trowbridge","","0","0","6.01","0","1","0","1.0","1","1","0","1","1","1.95","6.02","7.80","6.39","0.0","0.0","sa829068"
"Brandon Bixler","","0","0","6.14","0","1","0","1.0","1","1","0","1","1","1.91","5.94","7.43","6.39","0.0","0.0","sa708433"
"Dan Lietz","","0","0","6.09","0","1","0","1.0","1","1","0","1","1","1.93","5.03","7.27","6.39","0.0","0.0","sa737818"
"Eduard Rosillo","","0","0","6.17","0","0","0","1.0","1","1","0","1","1","1.89","4.85","6.92","6.40","0.0","0.0","sa880175"
"Omar Basulto","","0","0","6.05","0","1","0","1.0","1","1","0","1","1","1.94","4.67","7.20","6.40","0.0","0.0","sa604599"
"Niklas Stephenson","","0","0","6.17","0","1","0","1.0","1","1","0","1","1","1.84","4.62","6.42","6.40","0.0","0.0","sa691089"
"Jordan Schwartz","","0","0","6.33","0","1","0","1.0","1","1","0","1","1","1.95","5.20","7.37","6.40","0.0","0.0","sa828883"
"Manuel Aybar","","0","0","6.04","0","1","0","1.0","1","1","0","1","1","1.91","7.27","8.15","6.40","0.0","0.0","sa597428"
"Andre Del Bosque","","0","0","6.25","0","1","0","1.0","1","1","0","1","1","1.87","5.27","6.54","6.40","0.0","0.0","sa829820"
"Jairo Pacheco","","0","0","6.07","0","0","0","1.0","1","1","0","1","1","1.88","4.84","6.77","6.40","0.0","0.0","sa737220"
"Gavin Glanz","","0","0","6.61","0","0","0","1.0","1","1","0","1","1","1.91","4.70","6.17","6.40","0.0","0.0","sa829368"
"Jackson McClelland","","0","0","6.32","0","1","0","1.0","1","1","0","1","1","1.84","5.67","6.58","6.40","0.0","0.0","sa659000"
"Alvaro Seijas","","0","0","6.42","0","0","0","1.0","1","1","0","0","1","1.89","4.41","6.37","6.41","0.0","0.0","sa861440"
"Osman Gutierrez","","0","0","6.44","0","0","0","1.0","1","1","0","1","1","1.80","4.60","5.67","6.41","0.0","0.0","sa657808"
"Javier Garcia","","0","0","6.34","0","1","0","1.0","1","1","0","1","1","1.95","4.57","7.14","6.41","0.0","0.0","sa872843"
"Stone Speer","","0","0","5.95","0","1","0","1.0","1","1","0","1","1","1.92","5.73","7.71","6.41","0.0","0.0","sa738397"
"Rony Garcia","","0","0","6.36","0","0","0","1.0","1","1","0","0","1","1.87","4.25","6.15","6.41","0.0","0.0","sa918036"
"Armando Paniagua","","0","0","6.05","0","1","0","1.0","1","1","0","1","1","2.01","5.49","8.49","6.41","0.0","0.0","sa507009"
"Nick White","","0","0","6.31","0","0","0","1.0","1","1","0","1","1","1.96","4.89","7.51","6.41","0.0","0.0","sa829002"
"Yorfrank Lopez","","0","0","6.40","0","0","0","1.0","1","1","0","0","0","1.68","4.46","4.40","6.41","0.0","0.0","sa505044"
"Alfredo Colorado","","0","0","6.39","0","0","0","1.0","1","1","0","0","1","1.87","4.35","6.18","6.41","0.0","0.0","sa830006"
"Michael Kraft","","0","0","6.20","0","1","0","1.0","1","1","0","1","1","1.88","6.02","7.19","6.41","0.0","0.0","sa827379"
"Nelson Hernandez","","0","0","6.55","0","0","0","1.0","1","1","0","0","1","1.86","4.39","5.68","6.42","0.0","0.0","sa828823"
"Ryan McKay","","0","0","6.40","0","0","0","1.0","1","1","0","0","1","1.91","4.41","6.66","6.42","0.0","0.0","sa875357"
"Kyle Wilcox","","0","0","6.01","0","1","0","1.0","1","1","0","1","1","1.97","6.24","8.35","6.42","0.0","0.0","sa857699"
"Jordan Cote","","0","0","6.36","0","0","0","1.0","1","1","0","1","1","1.78","4.73","5.31","6.42","0.0","0.0","sa597868"
"Nick Nelson","","0","0","6.34","0","0","0","1.0","1","1","0","1","1","1.84","5.45","6.26","6.42","0.0","0.0","sa829552"
"Randy Alcantara","","0","0","6.20","0","1","0","1.0","1","1","0","1","1","1.86","5.31","6.66","6.42","0.0","0.0","sa830622"
"Gilberto Chu","","0","0","6.22","0","0","0","1.0","1","1","0","1","1","1.89","4.54","6.57","6.42","0.0","0.0","sa873302"
"Kelvin Franco","","0","0","6.52","0","1","0","1.0","1","1","0","1","1","1.92","5.71","6.89","6.42","0.0","0.0","sa829436"
"Jose Vasquez","","0","0","6.41","0","0","0","1.0","1","1","0","0","1","1.82","3.91","5.47","6.42","0.0","0.0","sa871767"
"Jonathan Hernandez","","0","0","6.44","0","0","0","1.0","1","1","0","1","1","1.81","4.67","5.68","6.43","0.0","0.0","sa737482"
"Walker Sheller","","0","0","6.22","0","1","0","1.0","1","1","0","1","1","1.93","5.28","7.46","6.43","0.0","0.0","sa918177"
"Vinny Santarsiero","","0","0","6.23","0","1","0","1.0","1","1","0","1","1","1.84","4.82","6.28","6.43","0.0","0.0","sa948674"
"Deyvis Julian","","0","0","6.45","0","0","0","1.0","1","1","0","1","1","1.91","4.74","6.69","6.43","0.0","0.0","sa872507"
"Francisco German","","0","0","6.35","0","0","0","1.0","1","1","0","1","1","1.91","4.68","6.75","6.43","0.0","0.0","sa828467"
"Ygnacio Rondon","","0","0","6.42","0","0","0","1.0","1","1","0","1","1","1.88","4.56","6.23","6.43","0.0","0.0","sa828484"
"Tanner Mendonca","","0","0","6.14","0","1","0","1.0","1","1","0","1","1","1.98","7.06","8.51","6.43","0.0","0.0","sa738143"
"Joaquin De La Cruz","","0","0","6.56","0","0","0","1.0","1","1","0","1","1","1.90","4.66","6.21","6.43","0.0","0.0","sa739539"
"Francis Jones","","0","0","6.18","0","0","0","1.0","1","1","0","1","1","1.90","4.80","6.80","6.43","0.0","0.0","sa917760"
"Kuo Hua Lo","","0","0","6.29","0","1","0","1.0","1","1","0","1","1","1.92","5.78","7.42","6.43","0.0","0.0","sa659189"
"Daniel McGrath","","0","0","6.28","0","0","0","1.0","1","1","0","1","1","1.77","5.18","5.82","6.44","0.0","0.0","sa739598"
"Johnathan Frebis","","0","0","6.26","0","0","0","1.0","1","1","0","0","1","1.91","3.97","6.28","6.44","0.0","0.0","sa827443"
"Jordan Guerrero","","0","0","6.41","0","0","0","1.0","1","1","0","1","1","1.91","4.71","6.68","6.44","0.0","0.0","sa875153"
"Sam Pastrone","","0","0","6.29","0","0","0","1.0","1","1","0","0","1","1.81","4.22","5.80","6.44","0.0","0.0","sa875758"
"Nick McCully","","0","0","6.49","0","0","0","1.0","1","1","0","1","0","1.67","4.93","4.23","6.44","0.0","0.0","sa501576"
"Willy Ortiz","","0","0","6.28","0","0","0","1.0","1","1","0","0","1","1.77","3.77","5.23","6.44","0.0","0.0","sa701548"
"Austin Smith","","0","0","6.38","0","0","0","1.0","1","1","0","1","1","1.91","5.04","6.84","6.45","0.0","0.0","sa874790"
"Ronald Guedez","","0","0","6.26","0","1","0","1.0","1","1","0","1","1","1.96","4.86","7.29","6.45","0.0","0.0","sa737485"
"Cristian Mota","","0","0","6.17","0","1","0","1.0","1","1","0","1","1","2.04","4.92","8.17","6.45","0.0","0.0","sa828970"
"Jose Carlos Medina","","0","0","6.10","0","1","0","1.0","1","1","0","1","1","2.00","5.08","7.90","6.45","0.0","0.0","sa737197"
"Michael Costello","","0","0","6.45","0","0","0","1.0","1","1","0","1","0","1.70","4.61","4.35","6.45","0.0","0.0","sa827371"
"Michael Letkewicz","","0","0","6.23","0","1","0","1.0","1","1","0","1","1","1.88","5.22","6.84","6.45","0.0","0.0","sa918538"
"Cody Dube","","0","0","6.34","0","1","0","1.0","1","1","0","1","1","1.81","4.92","5.83","6.45","0.0","0.0","sa918191"
"Edwar Ramirez","","0","0","6.42","0","0","0","1.0","1","1","0","0","1","1.93","4.23","6.64","6.45","0.0","0.0","sa875838"
"Joel Cabrera","","0","0","6.49","0","0","0","1.0","1","1","0","0","1","1.78","3.64","4.83","6.45","0.0","0.0","sa740305"
"Nick Wells","","0","0","6.21","0","0","0","1.0","1","1","0","0","1","1.77","4.14","5.39","6.45","0.0","0.0","sa828791"
"Merkis Montero","","0","0","6.31","0","1","0","1.0","1","1","0","1","1","1.95","5.22","7.44","6.45","0.0","0.0","sa740135"
"Deiyerbert Bolivar","","0","0","6.23","0","0","0","1.0","1","1","0","1","1","1.93","4.92","7.10","6.46","0.0","0.0","sa828545"
"Ofreidy Gomez","","0","0","6.36","0","0","0","1.0","1","1","0","0","1","1.83","4.47","6.12","6.46","0.0","0.0","sa737451"
"Resly Linares","","0","0","6.15","0","0","0","1.0","1","1","0","1","1","1.88","4.59","6.76","6.47","0.0","0.0","sa873296"
"Denyi Reyes","","0","0","6.45","0","0","0","1.0","1","1","0","0","1","1.83","4.45","5.75","6.47","0.0","0.0","sa872864"
"Daniel Zandona","","0","0","6.57","0","1","0","1.0","1","1","0","1","1","1.85","4.59","5.97","6.47","0.0","0.0","sa875287"
"Anjul Hernandez","","0","0","6.30","0","0","0","1.0","1","1","0","0","1","1.85","4.04","5.98","6.47","0.0","0.0","sa735868"
"Ruben Reyes","","0","0","6.11","0","1","0","1.0","1","1","0","1","1","2.00","5.72","8.17","6.47","0.0","0.0","sa550639"
"Casey Shane","","0","0","6.38","0","0","0","1.0","1","1","0","0","1","1.78","4.04","5.24","6.47","0.0","0.0","sa737819"
"Joan Baez","","0","0","6.34","0","0","0","1.0","1","1","0","1","1","1.91","5.66","7.25","6.47","0.0","0.0","sa828412"
"Jorge Rodriguez","","0","0","6.24","0","0","0","1.0","1","1","0","1","1","1.88","4.78","6.79","6.47","0.0","0.0","sa828580"
"Scott Frazier","","0","0","6.16","0","1","0","1.0","1","1","0","1","1","1.96","6.32","8.22","6.47","0.0","0.0","sa548439"
"Bennett Parry","","0","0","6.27","0","0","0","1.0","1","1","0","1","1","1.76","5.13","5.51","6.47","0.0","0.0","sa599520"
"Jeong-Hyeon Yoon","","0","0","6.30","0","0","0","1.0","1","1","0","0","1","1.87","4.38","6.12","6.47","0.0","0.0","sa843255"
"Derek Beasley","","0","0","6.32","0","1","0","1.0","1","1","0","1","1","1.95","4.79","7.16","6.48","0.0","0.0","sa829525"
"Luis Rosario","","0","0","6.46","0","0","0","1.0","1","1","0","0","1","1.79","3.97","5.22","6.48","0.0","0.0","sa827956"
"Will Changarotty","","0","0","6.33","0","1","0","1.0","1","1","0","1","1","1.95","4.93","7.29","6.48","0.0","0.0","sa737567"
"Jose Rosario","","0","0","6.46","0","0","0","1.0","1","1","0","0","1","1.83","4.27","5.71","6.48","0.0","0.0","sa597431"
"Faustino Carrera","","0","0","6.25","0","0","0","1.0","1","1","0","0","1","1.93","4.24","6.81","6.48","0.0","0.0","sa917740"
"Dakota Chalmers","","0","0","6.44","0","0","0","1.0","1","1","0","1","1","1.94","5.92","7.66","6.48","0.0","0.0","sa875017"
"Angel Guillen","","0","0","6.43","0","0","0","1.0","1","1","0","1","1","1.88","4.64","6.43","6.48","0.0","0.0","sa828481"
"Austin Urban","","0","0","6.28","0","1","0","1.0","1","1","0","1","1","1.91","5.09","6.87","6.48","0.0","0.0","sa549753"
"Daniel Gonzalez","","0","0","6.43","0","0","0","1.0","1","1","0","0","1","1.86","4.33","6.08","6.48","0.0","0.0","sa871449"
"Carlos Hernandez","","0","0","6.45","0","0","0","1.0","1","1","0","1","1","1.86","4.55","6.15","6.48","0.0","0.0","sa827961"
"Jared Wilson","","0","0","6.49","0","0","0","1.0","1","1","0","1","1","1.82","4.82","5.88","6.48","0.0","0.0","sa658993"
"Brad Allen","","0","0","6.47","0","0","0","1.0","1","1","0","1","1","1.75","5.75","5.63","6.48","0.0","0.0","sa580419"
"Gregori Vasquez","","0","0","6.45","0","0","0","1.0","1","1","0","1","1","1.89","4.53","6.39","6.48","0.0","0.0","sa873328"
"Carlos Herrera","","0","0","6.61","0","0","0","1.0","1","1","0","1","1","1.88","5.13","6.23","6.48","0.0","0.0","sa873309"
"Hawtin Buchanan","","0","0","6.15","0","1","0","1.0","1","1","0","1","1","1.93","6.70","8.17","6.48","0.0","0.0","sa599724"
"Alec Kenilvort","","0","0","6.60","0","1","0","1.0","1","1","0","1","1","1.95","5.82","7.12","6.48","0.0","0.0","sa829194"
"Enmanuel De Jesus","","0","0","6.46","0","0","0","1.0","1","1","0","0","1","1.83","4.32","5.78","6.48","0.0","0.0","sa828317"
"Jose Flores","","0","0","6.37","0","0","0","1.0","1","1","0","0","1","1.74","3.93","4.84","6.48","0.0","0.0","sa546479"
"Andres Torres","","0","0","6.36","0","0","0","1.0","1","1","0","0","1","1.81","3.98","5.58","6.48","0.0","0.0","sa828533"
"Junior Gonzalez","","0","0","6.48","0","0","0","1.0","1","1","0","0","1","1.84","3.95","5.70","6.49","0.0","0.0","sa828546"
"Werner Leal","","0","0","6.47","0","0","0","1.0","1","1","0","0","1","1.85","4.18","5.90","6.49","0.0","0.0","sa737001"
"Victor Romero","","0","0","6.32","0","1","0","1.0","1","1","0","1","1","1.90","5.18","6.93","6.49","0.0","0.0","sa828748"
"Carson Sands","","0","0","6.17","0","0","0","1.0","1","1","0","1","1","1.85","5.01","6.63","6.49","0.0","0.0","sa828814"
"Kory Groves","","0","0","6.34","0","1","0","1.0","1","1","0","1","1","1.87","5.12","6.47","6.49","0.0","0.0","sa876163"
"Chris Dula","","0","0","6.25","0","1","0","1.0","1","1","0","1","1","1.98","6.08","8.13","6.49","0.0","0.0","sa738420"
"Sixto Torres","","0","0","6.30","0","0","0","1.0","1","1","0","1","1","1.96","4.77","7.25","6.49","0.0","0.0","sa875741"
"Luis Aquino","","0","0","6.25","0","1","0","1.0","1","1","0","1","1","2.00","5.28","7.97","6.49","0.0","0.0","sa657752"
"Tyler Ferguson","","0","0","6.31","0","1","0","1.0","1","1","0","1","1","1.96","6.44","8.01","6.49","0.0","0.0","sa658964"
"Jason Freeman","","0","0","6.28","0","1","0","1.0","1","1","0","1","1","1.97","5.03","7.70","6.49","0.0","0.0","sa878814"
"Damion Carroll","","0","0","6.08","0","1","0","1.0","1","1","0","1","1","1.98","6.48","8.56","6.50","0.0","0.0","sa658028"
"Jhon De Jesus","","0","0","6.27","0","0","0","1.0","1","1","0","1","1","1.87","4.53","6.38","6.50","0.0","0.0","sa877525"
"Juan Alvarez","","0","0","6.47","0","0","0","1.0","1","1","0","0","1","1.88","4.16","6.22","6.50","0.0","0.0","sa828547"
"Jake Johnson","","0","0","6.29","0","1","0","1.0","1","1","0","1","1","1.87","6.05","6.97","6.50","0.0","0.0","sa875659"
"Daniel Duarte","","0","0","6.29","0","1","0","1.0","1","1","0","1","1","1.96","5.30","7.59","6.50","0.0","0.0","sa877364"
"Jose Lopez","","0","0","6.29","0","1","0","1.0","1","1","0","1","1","1.98","5.20","7.73","6.50","0.0","0.0","sa741018"
"Cesar Yanez","","0","0","6.10","0","1","0","1.0","1","1","0","1","1","2.05","6.19","9.23","6.50","0.0","0.0","sa736743"
"Juan De Paula","","0","0","6.38","0","0","0","1.0","1","1","0","1","1","1.82","4.69","5.96","6.50","0.0","0.0","sa873153"
"Reid Anderson","","0","0","6.34","0","1","0","1.0","1","1","0","1","1","1.98","4.92","7.44","6.50","0.0","0.0","sa918378"
"Jhoan Duran","","0","0","6.53","0","0","0","1.0","1","1","0","0","1","1.90","4.26","6.37","6.50","0.0","0.0","sa873347"
"Roger Santana","","0","0","6.34","0","0","0","1.0","1","1","0","0","1","1.89","4.02","6.32","6.50","0.0","0.0","sa872562"
"Alexander Rosario","","0","0","6.48","0","0","0","1.0","1","1","0","0","1","1.89","3.79","6.09","6.51","0.0","0.0","sa876533"
"Manny Martinez","","0","0","6.32","0","1","0","1.0","1","1","0","1","1","1.88","6.37","7.17","6.51","0.0","0.0","sa596321"
"Ramon Laguerre","","0","0","6.48","0","0","0","1.0","1","1","0","1","1","1.88","4.52","6.24","6.51","0.0","0.0","sa828723"
"Francisco Perez","","0","0","6.28","0","0","0","1.0","1","1","0","1","1","1.93","4.56","6.96","6.51","0.0","0.0","sa872785"
"Jorge Oviedo","","0","0","6.37","0","1","0","1.0","1","1","0","1","1","1.94","5.35","7.13","6.51","0.0","0.0","sa828515"
"Jarrett Brown","","0","0","6.19","0","0","0","1.0","1","1","0","1","1","1.87","4.85","6.77","6.51","0.0","0.0","sa599264"
"Riley Pint","","0","0","6.69","0","0","0","1.0","1","1","0","1","1","1.98","4.85","6.96","6.51","0.0","0.0","sa917922"
"Ivan Santana","","0","0","6.19","0","0","0","1.0","1","1","0","1","1","2.00","5.88","8.23","6.51","0.0","0.0","sa875876"
"Brad Salgado","","0","0","6.39","0","1","0","1.0","1","1","0","1","1","1.83","5.21","6.12","6.51","0.0","0.0","sa550067"
"Carlos Polanco","","0","0","6.67","0","0","0","1.0","1","1","0","1","1","1.84","5.82","6.14","6.51","0.0","0.0","sa696311"
"Luke Curtis","","0","0","6.59","0","1","0","1.0","1","1","0","1","1","1.90","5.98","6.84","6.51","0.0","0.0","sa829243"
"Bryant Holtmann","","0","0","6.22","0","1","0","1.0","1","1","0","1","1","2.04","4.60","8.05","6.52","0.0","0.0","sa827456"
"Luis Carrasco","","0","0","6.40","0","0","0","1.0","1","1","0","1","1","1.96","4.64","7.18","6.52","0.0","0.0","sa827249"
"Omar Luis","","0","0","6.17","0","1","0","1.0","1","1","0","1","1","1.97","5.35","7.81","6.52","0.0","0.0","sa740520"
"Jose Fuentes","","0","0","6.45","0","0","0","1.0","1","1","0","0","1","1.84","3.90","5.79","6.52","0.0","0.0","sa656017"
"Johan Diaz","","0","0","6.21","0","1","0","1.0","1","1","0","1","1","1.94","5.34","7.51","6.52","0.0","0.0","sa829920"
"Simon De la Rosa","","0","0","6.36","0","0","0","1.0","1","1","0","1","1","1.88","6.01","7.08","6.53","0.0","0.0","sa737325"
"Prebito Reyes","","0","0","6.37","0","0","0","1.0","1","1","0","0","1","1.88","4.18","6.31","6.53","0.0","0.0","sa828194"
"Hector Guance","","0","0","6.46","0","0","0","1.0","1","1","0","0","1","1.92","3.72","6.32","6.53","0.0","0.0","sa828746"
"Colton Howell","","0","0","6.48","0","0","0","1.0","1","1","0","0","1","1.90","3.79","6.36","6.53","0.0","0.0","sa875853"
"Sam Gibbons","","0","0","6.58","0","0","0","1.0","1","1","0","0","1","1.82","4.24","5.56","6.53","0.0","0.0","sa659495"
"Randy Acevedo","","0","0","6.50","0","0","0","1.0","1","1","0","0","1","1.82","2.89","5.21","6.53","0.0","0.0","sa873299"
"Jeff McKenzie","","0","0","6.40","0","0","0","1.0","1","1","0","0","1","1.76","4.20","4.93","6.53","0.0","0.0","sa738409"
"Adolfi Telleria","","0","0","6.29","0","0","0","1.0","1","1","0","1","1","1.77","4.79","5.58","6.53","0.0","0.0","sa736947"
"Luis Torres","","0","0","6.39","0","1","0","1.0","1","1","0","1","1","1.90","5.23","6.91","6.53","0.0","0.0","sa737341"
"Matt Pope","","0","0","6.16","0","1","0","1.0","1","1","0","1","1","2.07","5.41","8.98","6.54","0.0","0.0","sa659258"
"Melvin Ovalles","","0","0","6.52","0","0","0","1.0","1","1","0","1","1","1.92","4.54","6.73","6.54","0.0","0.0","sa828289"
"Yojensy Arias","","0","0","6.39","0","0","0","1.0","1","1","0","1","1","1.91","4.67","6.62","6.54","0.0","0.0","sa658847"
"Reiwal Gonzalez","","0","0","6.34","0","1","0","1.0","1","1","0","1","1","1.99","4.89","7.68","6.54","0.0","0.0","sa735871"
"Cristhian Perez","","0","0","6.71","0","0","0","1.0","1","1","0","0","1","1.83","3.47","5.17","6.54","0.0","0.0","sa550616"
"Andy Ravel","","0","0","6.65","0","0","0","1.0","1","1","0","0","1","1.78","3.93","4.98","6.54","0.0","0.0","sa738700"
"Adonys Cardona","","0","0","6.39","0","1","0","1.0","1","1","0","1","1","1.97","5.64","7.81","6.54","0.0","0.0","sa599058"
"Ryan McCormick","","0","0","6.74","0","1","0","1.0","1","1","0","1","1","1.94","4.62","6.38","6.54","0.0","0.0","sa856258"
"Andri Rondon","","0","0","6.44","0","0","0","1.0","1","1","0","1","1","1.91","4.81","6.81","6.54","0.0","0.0","sa830157"
"Adam Dian","","0","0","6.47","0","1","0","1.0","1","1","0","1","1","1.88","5.36","6.62","6.55","0.0","0.0","sa838028"
"Dariel Delgado","","0","0","6.40","0","1","0","1.0","1","1","0","1","1","1.73","5.14","5.17","6.55","0.0","0.0","sa200472"
"Johan Herrera","","0","0","6.52","0","0","0","1.0","1","1","0","0","1","1.91","4.00","6.35","6.55","0.0","0.0","sa916838"
"Jorge Gonzalez","","0","0","6.07","0","1","0","1.0","1","1","0","1","1","1.99","6.04","8.41","6.55","0.0","0.0","sa868931"
"Jhon Peluffo","","0","0","6.37","0","1","0","1.0","1","1","0","1","1","1.80","5.39","6.01","6.56","0.0","0.0","sa828540"
"Jhoan Quijada","","0","0","6.34","0","1","0","1.0","1","1","0","0","1","1.87","4.22","6.12","6.56","0.0","0.0","sa736624"
"Daris Vargas","","0","0","6.42","0","0","0","1.0","1","1","0","1","1","1.85","4.83","6.16","6.56","0.0","0.0","sa658083"
"Yorlin Reynoso","","0","0","6.41","0","0","0","1.0","1","1","0","1","1","1.95","4.52","6.96","6.56","0.0","0.0","sa736858"
"Tony Rizzotti","","0","0","6.54","0","0","0","1.0","1","1","0","1","1","1.79","4.95","5.56","6.56","0.0","0.0","sa549825"
"Jorge Tavarez","","0","0","6.16","0","1","0","1.0","1","1","0","1","1","1.97","5.05","7.85","6.56","0.0","0.0","sa872546"
"Misja Harcksen","","0","0","6.28","0","1","0","1.0","1","1","0","1","1","1.98","5.31","7.77","6.56","0.0","0.0","sa834014"
"Lee Sosa","","0","0","6.56","0","1","0","1.0","1","1","0","1","1","1.91","5.06","6.77","6.56","0.0","0.0","sa658770"
"Hudson Boyd","","0","0","6.46","0","1","0","1.0","1","1","0","1","1","1.92","5.27","7.08","6.56","0.0","0.0","sa597796"
"Ian Kahaloa","","0","0","6.40","0","0","0","1.0","1","1","0","1","1","1.85","5.25","6.40","6.56","0.0","0.0","sa875035"
"Pedro Zorrilla","","0","0","6.56","0","0","0","1.0","1","1","0","0","1","1.89","3.88","6.19","6.56","0.0","0.0","sa917665"
"Jesus Linares","","0","0","6.50","0","0","0","1.0","1","1","0","1","1","1.92","4.51","6.70","6.56","0.0","0.0","sa832333"
"Kevin Pucetas","","0","0","6.51","0","1","0","1.0","1","1","0","1","1","1.84","4.99","6.09","6.56","0.0","0.0","sa327994"
"Randy Valladares","","0","0","6.13","0","1","0","1.0","1","1","0","1","1","1.99","5.06","7.98","6.57","0.0","0.0","sa830278"
"Orlando Torrez","","0","0","6.70","0","0","0","1.0","1","1","0","1","1","1.88","5.14","6.21","6.57","0.0","0.0","sa598124"
"Onesimo Hernandez","","0","0","6.60","0","0","0","1.0","1","1","0","0","1","1.92","4.27","6.45","6.57","0.0","0.0","sa736894"
"Mike Cetta","","0","0","6.46","0","1","0","1.0","1","1","0","1","1","1.99","5.19","7.74","6.57","0.0","0.0","sa829514"
"Jose Diaz","","0","0","6.52","0","0","0","1.0","1","1","0","0","1","1.89","3.91","6.20","6.57","0.0","0.0","sa873337"
"Benjamin Sandoval","","0","0","6.45","0","1","0","1.0","1","1","0","0","1","1.79","4.07","5.30","6.57","0.0","0.0","sa545115"
"Zac Correll","","0","0","6.31","0","1","0","1.0","1","1","0","1","1","1.91","5.54","7.17","6.57","0.0","0.0","sa829071"
"Josh Pennington","","0","0","6.76","0","0","0","1.0","1","1","0","1","1","1.91","4.66","6.54","6.57","0.0","0.0","sa829654"
"Jhonny Mateo","","0","0","6.48","0","0","0","1.0","1","1","0","0","1","1.95","4.21","6.87","6.57","0.0","0.0","sa737352"
"Adalberto Pena","","0","0","6.28","0","1","0","1.0","1","1","0","1","1","1.96","5.30","7.62","6.57","0.0","0.0","sa873174"
"Daniel Alvarez","","0","0","6.50","0","0","0","1.0","1","1","0","1","1","1.90","4.57","6.62","6.58","0.0","0.0","sa828462"
"Brady Aiken","","0","0","6.35","0","0","0","1.0","1","1","0","1","1","1.93","4.69","7.15","6.58","0.0","0.0","sa828659"
"Joan De La Cruz","","0","0","6.50","0","0","0","1.0","1","1","0","1","1","1.99","5.36","7.57","6.58","0.0","0.0","sa679922"
"Carlos Suniaga","","0","0","6.59","0","0","0","1.0","1","1","0","0","1","1.90","4.07","6.26","6.58","0.0","0.0","sa873291"
"Cristopher Crisostomo","","0","0","6.05","0","1","0","1.0","1","1","0","0","1","1.99","4.50","7.87","6.58","0.0","0.0","sa657880"
"Austin Nicely","","0","0","6.41","0","0","0","1.0","1","1","0","0","1","1.87","3.96","6.05","6.58","0.0","0.0","sa737850"
"Rafael Encarnacion","","0","0","6.17","0","1","0","1.0","1","1","0","1","1","2.04","5.33","8.42","6.58","0.0","0.0","sa828543"
"Dustin Hunt","","0","0","6.56","0","0","0","1.0","1","1","0","1","1","1.84","5.17","6.15","6.58","0.0","0.0","sa873711"
"Luis Cedeno","","0","0","6.50","0","0","0","1.0","1","1","0","1","1","1.78","4.89","5.45","6.59","0.0","0.0","sa659945"
"Brian Gonzalez","","0","0","6.37","0","0","0","1.0","1","1","0","1","1","1.87","4.63","6.34","6.59","0.0","0.0","sa828794"
"Felix Tati","","0","0","6.55","0","0","0","1.0","1","1","0","0","1","1.88","4.30","6.21","6.59","0.0","0.0","sa828538"
"Justin Ferrell","","0","0","6.54","0","0","0","1.0","1","1","0","1","1","1.78","5.45","5.75","6.59","0.0","0.0","sa829707"
"Domingo Pena","","0","0","6.56","0","0","0","1.0","1","1","0","0","1","1.88","4.19","6.16","6.59","0.0","0.0","sa873339"
"Nick Howard","","0","0","6.19","0","1","0","1.0","1","1","0","1","1","2.02","7.04","9.00","6.59","0.0","0.0","sa827196"
"Jack Fischer","","0","0","6.39","0","1","0","1.0","1","1","0","1","1","1.98","4.61","7.46","6.59","0.0","0.0","sa829418"
"Juan Mota","","0","0","6.52","0","0","0","1.0","1","1","0","0","1","1.96","3.99","6.87","6.59","0.0","0.0","sa917387"
"Nick Cunningham","","0","0","6.50","0","1","0","1.0","1","1","0","0","1","1.84","4.16","5.63","6.59","0.0","0.0","sa738551"
"Luis Martinez","","0","0","6.53","0","0","0","1.0","1","1","0","1","1","1.84","5.47","6.36","6.60","0.0","0.0","sa830305"
"Odalvi Javier","","0","0","6.59","0","0","0","1.0","1","1","0","1","1","1.94","4.75","6.98","6.60","0.0","0.0","sa877574"
"Yelmison Peralta","","0","0","6.39","0","1","0","1.0","1","1","0","1","1","1.93","5.62","7.36","6.60","0.0","0.0","sa657897"
