"Name","Team","W","L","ERA","GS","G","SV","IP","H","ER","HR","SO","BB","WHIP","K/9","BB/9","FIP","WAR","RA9-WAR","playerid"
"Gio Gonzalez","Nationals","10","8","3.83","25","25","0","145.0","142","62","14","132","52","1.34","8.18","3.23","3.79","2.3","2.3","7448"
"Brady Rodgers","Astros","1","1","3.77","0","13","0","13.0","13","5","2","11","3","1.20","7.70","1.91","3.79","0.1","0.1","13393"
"Jo-Jo Reyes","Marlins","0","0","3.67","0","1","0","1.0","1","0","0","1","0","1.31","7.18","2.85","3.79","0.0","0.1","5559"
"Hector Neris","Phillies","3","3","3.69","0","57","11","57.0","48","23","7","64","23","1.25","10.14","3.61","3.79","0.4","0.4","11804"
"Ryan Newell","","0","0","3.73","0","1","0","1.0","1","0","0","1","0","1.35","7.67","3.35","3.80","0.0","0.1","sa658029"
"Ryan Madson","Athletics","3","3","3.86","0","56","20","56.0","56","24","6","49","18","1.31","7.89","2.90","3.80","0.4","0.3","1852"
"Mike Broadway","Giants","0","0","3.70","0","1","0","1.0","1","0","0","1","0","1.28","8.70","3.35","3.80","0.0","0.1","9894"
"Brad Wieck","","0","0","3.54","0","1","0","1.0","1","0","0","1","0","1.31","9.90","4.19","3.80","0.0","0.1","sa659424"
"Jose Flores","","0","0","3.64","0","1","0","1.0","1","0","0","1","0","1.34","7.47","3.39","3.80","0.0","0.1","sa503583"
"Shawn Armstrong","Indians","1","1","3.61","0","26","0","26.0","21","10","3","31","14","1.33","10.64","4.70","3.80","0.3","0.3","12857"
"Kenta Maeda","Dodgers","8","7","3.78","22","22","0","125.0","117","52","16","121","33","1.20","8.70","2.39","3.80","2.0","1.7","18498"
"Edubray Ramos","Phillies","2","2","3.77","0","39","0","39.0","35","17","5","42","13","1.23","9.66","3.07","3.81","0.3","0.2","16086"
"Paco Rodriguez","Dodgers","0","0","3.56","0","1","0","1.0","1","0","0","1","0","1.32","9.10","3.81","3.81","0.0","0.1","13398"
"Dario Alvarez","Rangers","1","1","3.69","0","22","0","22.0","18","9","3","25","10","1.29","10.53","4.03","3.81","0.2","0.2","14239"
"Kameron Loe","Braves","0","0","3.85","0","1","0","1.0","1","0","0","1","0","1.32","7.05","2.53","3.81","0.0","0.1","4422"
"Jamey Wright","Dodgers","0","0","3.69","0","1","0","1.0","1","0","0","1","0","1.35","7.51","3.28","3.81","0.0","0.1","715"
"Neftali Feliz","Brewers","3","3","3.84","0","56","25","56.0","48","24","7","65","23","1.27","10.54","3.65","3.82","0.5","0.4","18"
"Chasen Bradford","","0","0","3.79","0","1","0","1.0","1","0","0","1","0","1.30","7.34","2.63","3.82","0.0","0.1","sa599551"
"A.J. Schugel","Pirates","1","1","3.89","0","22","0","22.0","22","9","2","19","7","1.31","7.67","2.77","3.82","0.1","0.2","11432"
"C.C. Lee","Indians","0","0","3.77","0","1","0","1.0","1","0","0","1","0","1.26","9.11","3.17","3.82","0.0","0.1","5177"
"Boone Logan","Indians","2","2","3.69","0","39","0","39.0","35","16","4","42","16","1.29","9.72","3.70","3.83","0.2","0.4","5525"
"Matt Moore","Giants","9","9","3.74","26","26","0","154.0","141","64","16","145","55","1.28","8.51","3.25","3.83","2.1","2.2","1890"
"Cliff Lee","Phillies","0","0","3.83","0","0","0","1.0","1","0","0","1","0","1.21","7.88","1.88","3.83","0.0","0.0","1636"
"Jed Bradley","Braves","0","0","3.66","0","1","0","1.0","1","0","0","1","0","1.37","7.91","3.60","3.83","0.0","0.1","13166"
"Felix Pena","Cubs","0","0","3.66","0","9","0","9.0","7","4","1","10","4","1.27","10.05","3.88","3.83","0.1","0.1","13403"
"Mike Minor","Royals","2","2","3.75","0","48","1","48.0","44","20","6","47","14","1.22","8.88","2.69","3.83","0.3","0.5","10021"
"Jose Quintana","White Sox","10","10","3.80","28","28","0","178.0","173","75","22","163","51","1.26","8.23","2.57","3.84","3.5","3.1","11423"
"Cory Luebke","Pirates","0","0","3.72","0","1","0","1.0","1","0","0","1","0","1.33","8.96","3.71","3.84","0.0","0.1","1984"
"Kyle Zimmer","","0","0","3.69","0","9","0","9.0","8","4","1","9","4","1.29","8.99","3.64","3.84","0.1","0.1","sa621583"
"Ivan Nova","Pirates","7","7","4.06","20","20","0","114.0","124","51","12","85","26","1.31","6.72","2.03","3.84","1.6","1.2","1994"
"Brian Duensing","Cubs","2","1","3.58","0","30","0","30.0","28","12","3","28","11","1.29","8.33","3.28","3.84","0.3","0.2","4064"
"Trevor Oaks","","0","0","3.76","0","0","0","1.0","1","0","0","1","0","1.28","6.69","2.24","3.84","0.0","0.0","sa829144"
"Joe Smith","Blue Jays","2","2","3.76","0","48","0","48.0","46","20","5","43","16","1.30","8.12","3.02","3.84","0.4","0.4","3281"
"Xavier Cedeno","Rays","3","3","3.55","0","56","10","56.0","52","22","5","51","22","1.32","8.22","3.53","3.84","0.3","0.5","36"
"Mike Kickham","Giants","0","0","3.57","0","1","0","1.0","1","0","0","1","0","1.36","7.76","3.71","3.84","0.0","0.1","11618"
"Sergio Romo","Dodgers","2","2","3.74","0","47","1","47.0","43","20","6","47","14","1.22","8.88","2.72","3.84","0.3","0.2","9817"
"Drew Steckenrider","","0","0","3.66","0","9","0","9.0","8","4","1","9","4","1.38","8.89","4.41","3.84","0.1","0.1","sa621408"
"Angel Sanchez","","0","0","3.84","0","1","0","1.0","1","0","0","1","0","1.29","7.41","2.60","3.84","0.0","0.1","sa596521"
"Yimi Garcia","Dodgers","0","0","3.72","0","1","0","1.0","1","0","0","1","0","1.18","9.57","2.79","3.84","0.0","0.1","12095"
"Nick Wittgren","Marlins","1","1","3.83","0","26","0","26.0","25","11","3","24","8","1.25","8.05","2.64","3.85","0.1","0.1","15594"
"Michael Lorenzen","Reds","2","2","3.72","0","48","0","48.0","44","20","5","46","17","1.28","8.71","3.14","3.85","0.3","0.3","14843"
"Andrew McKirahan","Braves","0","0","3.71","0","1","0","1.0","1","0","0","1","0","1.35","8.47","3.61","3.85","0.0","0.1","12870"
"Tony Watson","Pirates","3","3","3.84","0","57","31","57.0","56","24","6","49","18","1.31","7.76","2.89","3.85","0.3","0.3","3132"
"Luis Severino","Yankees","8","7","3.79","21","21","0","122.0","112","51","16","124","40","1.24","9.18","2.94","3.85","2.3","2.1","15890"
"Mychal Givens","Orioles","3","2","3.73","0","48","0","48.0","41","20","6","54","21","1.29","10.15","3.89","3.85","0.4","0.4","10430"
"Mauricio Cabrera","Braves","2","2","3.66","0","48","0","48.0","41","20","4","54","28","1.44","10.01","5.30","3.85","0.3","0.3","12975"
"Joe Jimenez","Tigers","2","2","3.71","0","35","0","35.0","29","14","4","39","15","1.26","10.20","3.87","3.85","0.3","0.4","15761"
"Drew Pomeranz","Red Sox","4","3","3.85","11","11","0","63.0","57","27","8","67","25","1.29","9.54","3.51","3.86","1.1","1.2","11426"
"Blake Cooper","","0","0","3.62","0","1","0","1.0","1","0","0","1","0","1.38","8.28","4.09","3.86","0.0","0.1","sa549089"
"Felix Hernandez","Mariners","7","7","3.89","19","19","0","122.0","121","53","13","105","38","1.30","7.74","2.80","3.86","1.9","1.6","4772"
"Taylor Rogers","Twins","2","2","3.82","0","48","1","48.0","48","20","5","41","14","1.30","7.75","2.66","3.86","0.3","0.4","13449"
"Kevin Chapman","Braves","1","1","3.68","0","26","0","26.0","23","11","2","27","12","1.37","9.33","4.25","3.86","0.1","0.2","11240"
"Ariel Hernandez","Reds","0","0","3.59","0","9","0","9.0","7","3","1","11","5","1.40","11.29","5.55","3.86","0.1","0.1","15603"
"Fernando Salas","Mets","2","2","3.89","0","48","0","48.0","45","21","6","47","14","1.25","8.84","2.70","3.86","0.3","0.2","4971"
"Jose Valverde","Mets","0","0","3.94","0","1","0","1.0","1","0","0","1","0","1.28","9.32","3.26","3.86","0.0","0.1","1726"
"Chris Stratton","Giants","1","1","3.74","0","26","0","26.0","25","11","3","22","9","1.30","7.69","3.13","3.86","0.1","0.1","13761"
"Daniel Hudson","Pirates","3","3","3.86","0","57","2","57.0","54","24","6","52","20","1.31","8.34","3.21","3.87","0.4","0.3","7146"
"Nick Goody","Indians","2","1","3.74","0","30","0","30.0","25","13","4","35","12","1.23","10.23","3.58","3.87","0.2","0.2","13685"
"Barrett Astin","Reds","1","1","3.69","0","17","0","17.0","16","7","2","15","6","1.32","8.06","3.25","3.87","0.1","0.1","14812"
"Oliver Perez","Nationals","2","2","3.77","0","35","0","35.0","31","14","4","37","14","1.31","9.66","3.75","3.87","0.2","0.2","1514"
"Ryne Harper","","0","0","3.70","0","1","0","1.0","1","0","0","1","0","1.31","9.42","3.90","3.87","0.0","0.1","sa599485"
"Kaleb Fleck","","0","0","3.83","0","1","0","1.0","1","0","0","1","0","1.35","9.56","4.14","3.87","0.0","0.1","sa526875"
"Jose De Leon","Rays","4","4","3.76","11","11","0","62.0","53","26","8","67","22","1.20","9.78","3.15","3.87","1.1","1.1","15463"
"Michael Wacha","Cardinals","7","7","3.93","20","20","0","113.0","111","49","13","100","36","1.31","8.02","2.91","3.87","1.6","1.5","14078"
"Joe Blanton","Nationals","2","2","3.96","0","48","0","48.0","47","21","6","45","14","1.27","8.58","2.64","3.88","0.2","0.2","4849"
"Duane Below","Marlins","0","0","3.73","0","1","0","1.0","1","0","0","1","0","1.24","6.90","2.17","3.88","0.0","0.1","3124"
"Jerry Sullivan","","0","0","3.81","0","1","0","1.0","1","0","0","1","0","1.31","8.89","3.51","3.88","0.0","0.1","sa501200"
"Paul Sewald","Mets","1","1","3.86","0","17","0","17.0","16","7","2","18","6","1.29","9.25","3.35","3.88","0.1","0.0","13892"
"Robbie Ross Jr.","Red Sox","3","2","3.76","0","48","0","48.0","46","20","4","43","18","1.35","7.99","3.42","3.88","0.3","0.4","6819"
"Jake McGee","Rockies","2","2","3.95","0","47","3","47.0","44","21","6","49","17","1.30","9.43","3.31","3.88","0.4","0.6","7550"
"Mark Montgomery","","0","0","3.81","0","1","0","1.0","1","0","0","1","0","1.33","9.53","4.01","3.88","0.0","0.1","sa598328"
"Nick Vincent","Mariners","3","3","3.79","0","56","3","56.0","51","23","7","55","18","1.23","8.89","2.86","3.88","0.4","0.4","7555"
"Edgar Santana","","0","0","3.91","0","1","0","1.0","1","0","0","1","0","1.35","7.56","3.13","3.89","0.0","0.1","sa830146"
"Jorge de la Rosa","Diamondbacks","3","3","3.91","3","50","3","62.0","60","27","7","58","23","1.33","8.39","3.33","3.89","0.5","0.6","2047"
"Carlos Fisher","Padres","0","0","3.76","0","1","0","1.0","1","0","0","1","0","1.35","9.92","4.42","3.89","0.0","0.1","9832"
"Chris Smith","Athletics","1","1","3.89","0","22","0","22.0","21","9","2","20","7","1.30","8.32","3.07","3.89","0.1","0.2","4544"
"Brandon Morrow","Padres","0","0","3.88","0","1","0","1.0","1","0","0","1","0","1.30","7.77","2.75","3.89","0.0","0.1","9346"
"Kyle Hendricks","Cubs","10","8","3.83","25","25","0","151.0","149","64","17","125","42","1.27","7.46","2.50","3.89","2.3","2.3","12049"
"Mike Bolsinger","Dodgers","0","0","3.86","0","0","0","1.0","1","0","0","1","0","1.32","8.72","3.42","3.89","0.0","0.0","11137"
"Wade LeBlanc","Pirates","2","2","3.81","3","33","0","46.0","47","20","6","39","12","1.26","7.49","2.28","3.89","0.4","0.4","5221"
"Fernando Rodney","Diamondbacks","3","3","3.86","0","55","28","55.0","51","24","5","55","26","1.39","8.96","4.25","3.89","0.3","0.4","494"
"Josh Judy","","0","0","3.84","0","1","0","1.0","1","0","0","1","0","1.28","8.03","2.83","3.89","0.0","0.1","1975"
"Brian Ellington","Marlins","1","1","3.74","0","18","0","18.0","14","7","2","20","9","1.35","10.29","4.77","3.89","0.2","0.1","17233"
"Odrisamer Despaigne","Marlins","0","0","3.86","0","9","0","9.0","9","4","1","7","3","1.34","7.16","3.00","3.89","0.1","0.1","16017"
"Jonathan Broxton","Cardinals","2","2","3.90","0","48","0","48.0","45","21","5","44","19","1.37","8.42","3.68","3.90","0.2","0.2","4759"
"Silvino Bracho","Diamondbacks","0","0","3.95","0","9","0","9.0","8","4","1","9","3","1.23","9.86","3.11","3.90","0.1","0.1","15051"
"Shane Greene","Tigers","2","2","3.81","0","48","0","48.0","46","20","5","44","16","1.29","8.29","3.04","3.90","0.3","0.4","10756"
"Madison Younginer","Braves","0","0","3.81","0","1","0","1.0","1","0","0","1","0","1.35","8.89","3.93","3.90","0.0","0.1","10636"
"Aaron Brooks","Cubs","1","1","3.82","0","17","0","17.0","17","7","2","15","4","1.22","7.57","2.11","3.90","0.1","0.1","12272"
"Nick Hagadone","Indians","0","0","3.68","0","1","0","1.0","1","0","0","1","0","1.28","9.85","3.76","3.90","0.0","0.1","1351"
"Craig Stammen","Padres","1","1","3.90","0","26","0","26.0","25","11","3","22","9","1.33","7.71","3.06","3.90","0.1","0.1","7274"
"Sam Dyson","Rangers","2","1","3.87","0","30","0","30.0","31","13","3","25","12","1.41","7.38","3.53","3.90","0.2","0.2","11710"
"Jonathan Holder","Yankees","2","1","3.82","0","31","0","31.0","28","13","4","31","9","1.21","9.17","2.72","3.90","0.2","0.2","16588"
"Carlos Frias","Dodgers","0","0","3.79","0","1","0","1.0","1","0","0","1","0","1.30","7.28","2.65","3.91","0.0","0.1","3547"
"Miguel Socolovich","Cardinals","1","1","3.90","0","26","0","26.0","24","11","3","24","10","1.31","8.39","3.32","3.91","0.1","0.1","6697"
"Drew Storen","Reds","3","3","3.82","0","56","3","56.0","53","24","7","53","18","1.27","8.53","2.92","3.91","0.3","0.3","6983"
"Daniel Coulombe","Athletics","2","2","3.79","0","35","0","35.0","33","15","3","33","16","1.41","8.64","4.17","3.91","0.1","0.2","13293"
"Jose Alvarez","Angels","3","3","3.63","0","55","0","55.0","52","22","6","49","20","1.30","8.02","3.24","3.91","0.2","0.4","5358"
"Jeremy Affeldt","Giants","0","0","3.66","0","1","0","1.0","1","0","0","1","0","1.40","6.79","3.58","3.91","0.0","0.1","583"
"Juan Perez","Blue Jays","0","0","3.72","0","1","0","1.0","1","0","0","1","1","1.38","9.81","4.62","3.91","0.0","0.1","2557"
"Sonny Gray","Athletics","8","8","4.04","22","22","0","138.0","142","62","14","114","47","1.37","7.45","3.04","3.91","2.1","1.8","12768"
"Adrian Houser","Brewers","0","0","3.93","0","1","0","1.0","1","0","0","1","0","1.36","8.18","3.35","3.91","0.0","0.1","12718"
"Dillon Peters","","0","0","3.80","0","0","0","1.0","1","0","0","1","0","1.33","6.44","2.62","3.91","0.0","0.0","sa599187"
"Erasmo Ramirez","Rays","2","2","3.75","0","47","0","47.0","46","20","6","40","12","1.23","7.62","2.37","3.92","0.3","0.3","10314"
"Phil Coke","Pirates","0","0","3.81","0","1","0","1.0","1","0","0","1","0","1.38","7.63","3.44","3.92","0.0","0.1","5535"
"Eric O'Flaherty","Braves","2","2","3.82","0","35","0","35.0","35","15","3","29","14","1.41","7.48","3.56","3.92","0.1","0.2","5746"
"Ray Black","","0","0","3.61","0","1","0","1.0","1","0","0","1","1","1.46","10.99","6.18","3.92","0.0","0.1","sa579473"
"Charlie Furbush","","1","1","3.81","0","21","0","21.0","20","9","2","21","8","1.31","9.01","3.47","3.92","0.1","0.1","1370"
"Chang-Yong Lim","Cubs","0","0","3.81","0","1","0","1.0","1","0","0","1","0","1.30","8.52","3.34","3.92","0.0","0.1","14445"
"Zach Jackson","Nationals","0","0","3.80","0","1","0","1.0","1","0","0","1","0","1.38","7.59","3.42","3.92","0.0","0.1","8356"
"Jeff Francis","Blue Jays","0","0","3.85","0","1","0","1.0","1","0","0","1","0","1.26","7.77","2.46","3.92","0.0","0.1","4684"
"Hector Ambriz","Padres","0","0","3.84","0","1","0","1.0","1","0","0","1","0","1.32","7.82","3.15","3.92","0.0","0.1","559"
"Glen Perkins","Twins","0","0","3.89","0","9","0","9.0","8","4","1","8","3","1.25","8.69","2.72","3.92","0.0","0.1","8041"
"Shawn Tolleson","Rays","1","1","3.75","0","22","0","22.0","20","9","3","20","8","1.28","8.47","3.12","3.92","0.1","0.2","10481"
"Ryan Brasier","Angels","0","0","3.70","0","1","0","1.0","1","0","0","1","0","1.28","8.60","3.39","3.93","0.0","0.1","5615"
"Kyle McGrath","","0","0","3.75","0","1","0","1.0","1","0","0","1","0","1.23","9.13","2.98","3.93","0.0","0.1","sa829726"
"Tyler Skaggs","Angels","9","8","3.77","23","23","0","136.0","125","57","16","130","48","1.27","8.59","3.20","3.93","1.9","2.1","10190"
"Ryan Dull","Athletics","2","2","3.93","0","48","0","48.0","44","21","6","47","16","1.27","8.96","3.07","3.93","0.4","0.2","13974"
"Kyle Fischer","","0","0","3.83","0","1","0","1.0","1","0","0","1","0","1.40","7.07","3.53","3.93","0.0","0.1","sa829490"
"Daniel Stumpf","Phillies","0","0","3.67","0","1","0","1.0","1","0","0","1","0","1.31","8.67","3.55","3.93","0.0","0.1","13780"
"Carlos Hernandez","","0","0","3.80","0","1","0","1.0","1","0","0","1","0","1.23","6.77","1.79","3.93","0.0","0.1","sa393410"
"Dylan Floro","Rays","0","0","3.76","0","1","0","1.0","1","0","0","1","0","1.27","6.01","2.00","3.93","0.0","0.1","13394"
"Michael Tonkin","Twins","1","1","3.97","0","30","0","30.0","29","13","4","30","11","1.30","8.94","3.26","3.93","0.2","0.2","10315"
"Michael Fulmer","Tigers","10","8","3.94","25","25","0","150.0","146","66","18","133","45","1.27","8.00","2.72","3.93","2.5","2.4","13218"
"Alex Meyer","Angels","4","3","3.71","11","11","0","60.0","51","25","6","63","27","1.31","9.47","4.14","3.93","0.8","0.9","12833"
"Dan Runzler","Giants","0","0","3.53","0","1","0","1.0","1","0","0","1","1","1.44","8.95","5.13","3.93","0.0","0.1","4080"
"Masahiro Tanaka","Yankees","11","9","3.92","28","28","0","178.0","179","78","24","153","40","1.23","7.71","2.02","3.93","3.2","2.8","15764"
"Matt Harvey","Mets","8","8","4.02","23","23","0","134.0","135","60","16","114","35","1.27","7.65","2.39","3.94","2.1","1.4","11713"
"A.J. Burnett","Pirates","0","0","4.16","0","0","0","1.0","1","0","0","1","0","1.39","7.51","3.26","3.94","0.0","0.0","512"
"Mike Leake","Cardinals","10","10","4.06","27","27","0","162.0","177","73","18","115","37","1.32","6.37","2.07","3.94","2.2","1.9","10130"
"Manny Parra","Reds","0","0","3.77","0","1","0","1.0","1","0","0","1","0","1.32","8.78","3.54","3.94","0.0","0.1","4279"
"Tommy Hunter","Rays","1","1","3.80","0","30","0","30.0","30","13","3","25","9","1.27","7.51","2.56","3.94","0.2","0.1","1157"
"Bryan Shaw","Indians","2","2","3.84","0","48","2","48.0","46","20","5","43","18","1.34","8.15","3.46","3.94","0.3","0.4","8110"
"Preston Guilmet","Brewers","0","0","4.02","0","1","0","1.0","1","0","0","1","0","1.30","8.72","2.96","3.95","0.0","0.1","7303"
"Joe Broussard","","0","0","3.82","0","1","0","1.0","1","0","0","1","0","1.26","8.51","2.97","3.95","0.0","0.1","sa708442"
"Brian Flynn","Royals","0","0","3.73","0","9","0","9.0","8","4","1","8","4","1.34","8.23","3.67","3.95","0.0","0.1","12027"
"Adam Wilk","Angels","0","0","3.65","0","1","0","1.0","1","0","0","1","0","1.18","7.28","1.96","3.95","0.0","0.1","8421"
"Jose Oyervides","","0","0","3.91","0","0","0","1.0","1","0","0","1","0","1.33","8.00","3.27","3.95","0.0","0.0","sa202000"
"Mike Montgomery","Cubs","6","5","3.72","11","37","0","89.0","84","37","8","82","38","1.36","8.26","3.80","3.95","1.0","1.1","4869"
"Andrew Suarez","","0","0","3.81","0","0","0","1.0","1","0","0","1","0","1.31","6.64","2.62","3.95","0.0","0.0","sa598260"
"Jason Gurka","Rockies","0","0","4.00","0","1","0","1.0","1","0","0","1","0","1.36","8.03","3.11","3.95","0.0","0.1","8007"
"Robert Zarate","","0","0","3.72","0","0","0","1.0","1","0","0","1","0","1.31","8.49","3.51","3.95","0.0","0.0","sa471754"
"Charles Brewer","Diamondbacks","0","0","3.95","0","1","0","1.0","1","0","0","1","0","1.29","7.85","2.77","3.95","0.0","0.1","9155"
"David Berg","","0","0","3.79","0","1","0","1.0","1","0","0","1","0","1.37","6.90","3.21","3.95","0.0","0.1","sa187614"
"Matt Andriese","Rays","6","6","3.93","18","18","0","100.0","97","44","12","86","27","1.25","7.71","2.47","3.96","1.5","1.4","12022"
"Lance Lynn","Cardinals","8","8","3.99","24","24","0","137.0","133","61","15","125","50","1.34","8.19","3.26","3.96","2.0","1.7","2520"
"Gabriel Moya","","0","0","3.79","0","1","0","1.0","1","0","0","1","0","1.32","9.44","3.96","3.96","0.0","0.1","sa658468"
"Armando Rivero","","0","0","3.72","0","1","0","1.0","1","0","0","1","1","1.33","10.62","4.79","3.96","0.0","0.1","sa739701"
