"Name","Team","W","L","ERA","GS","G","SV","IP","H","ER","HR","SO","BB","WHIP","K/9","BB/9","FIP","WAR","RA9-WAR","playerid"
"Mike Kickham","Giants","0","0","3.54","0","1","0","1.0","1","0","0","1","0","1.35","7.69","3.58","3.81","0.0","0.1","11618"
"Zack Weiss","","0","0","3.67","0","1","0","1.0","1","0","0","1","0","1.27","9.95","3.71","3.81","0.0","0.1","sa548466"
"Joe Jimenez","Tigers","1","1","3.66","0","20","0","20.0","16","8","2","23","8","1.24","10.34","3.82","3.81","0.2","0.2","15761"
"Ryan Newell","","0","0","3.76","0","1","0","1.0","1","0","0","1","0","1.35","7.70","3.41","3.81","0.0","0.1","sa658029"
"Edgar Santana","","0","0","3.82","0","1","0","1.0","1","0","0","1","0","1.34","7.77","3.16","3.81","0.0","0.1","sa830146"
"Paul Sewald","Mets","1","1","3.80","0","16","0","16.0","14","7","2","17","6","1.27","9.40","3.26","3.81","0.1","0.1","13892"
"Josh Lueke","Rays","0","0","3.70","0","1","0","1.0","1","0","0","1","0","1.25","8.68","2.94","3.82","0.0","0.1","5722"
"Jon Edwards","Padres","0","0","3.69","0","1","0","1.0","1","0","0","1","1","1.34","10.67","4.68","3.82","0.0","0.1","1483"
"Brian Duensing","Cubs","2","1","3.58","0","31","0","31.0","29","12","3","30","12","1.29","8.51","3.31","3.82","0.3","0.2","4064"
"Jake Diekman","Rangers","1","1","3.63","0","15","0","15.0","13","6","2","17","7","1.36","9.77","4.37","3.82","0.1","0.1","5003"
"Ivan Nova","Pirates","8","8","4.06","23","23","0","135.0","147","61","14","101","30","1.31","6.72","1.97","3.82","2.0","1.4","1994"
"Cory Luebke","Pirates","0","0","3.73","0","1","0","1.0","1","0","0","1","0","1.31","8.99","3.53","3.82","0.0","0.1","1984"
"Mike Dimock","","0","0","3.79","0","1","0","1.0","1","0","0","1","0","1.27","9.26","3.28","3.83","0.0","0.1","sa526011"
"Joe Broussard","","0","0","3.70","0","1","0","1.0","1","0","0","1","0","1.25","9.06","3.10","3.83","0.0","0.1","sa708442"
"Nick Goody","Indians","1","1","3.70","0","28","0","28.0","23","11","4","32","11","1.22","10.35","3.55","3.83","0.2","0.3","13685"
"Tyler Skaggs","Angels","4","3","3.70","10","10","0","56.0","51","23","6","55","20","1.26","8.81","3.15","3.83","0.8","0.9","10190"
"Tyler Duffey","Twins","3","3","3.90","3","39","1","50.0","50","22","6","45","13","1.24","8.00","2.24","3.84","0.5","0.4","13758"
"Paco Rodriguez","Dodgers","0","0","3.58","0","1","0","1.0","1","0","0","1","0","1.33","9.13","3.87","3.84","0.0","0.1","13398"
"C.C. Lee","Indians","0","0","3.77","0","1","0","1.0","1","0","0","1","0","1.28","9.32","3.45","3.84","0.0","0.1","5177"
"Samuel Tuivailala","Cardinals","1","1","3.71","0","28","0","28.0","23","11","3","31","14","1.35","10.09","4.54","3.84","0.1","0.2","13485"
"Adam Wainwright","Cardinals","8","7","3.93","22","22","0","131.0","134","57","14","106","37","1.31","7.33","2.57","3.84","2.1","1.8","2233"
"Mike Hauschild","Astros","0","0","3.82","0","8","0","8.0","8","3","1","7","2","1.29","7.90","2.75","3.84","0.1","0.0","14033"
"Jake Buchanan","Cubs","0","0","3.73","0","8","0","8.0","8","3","1","6","2","1.32","6.97","2.70","3.84","0.0","0.0","10962"
"Taylor Rogers","Twins","2","2","3.81","0","44","1","44.0","44","19","5","38","13","1.29","7.78","2.64","3.84","0.3","0.4","13449"
"Shane Greene","Tigers","2","2","3.75","0","43","0","43.0","41","18","5","41","15","1.28","8.50","3.06","3.85","0.3","0.3","10756"
"Jamey Wright","Dodgers","0","0","3.72","0","1","0","1.0","1","0","0","1","0","1.36","7.51","3.35","3.85","0.0","0.1","715"
"Mike Broadway","Giants","0","0","3.74","0","1","0","1.0","1","0","0","1","0","1.29","8.62","3.38","3.85","0.0","0.1","9894"
"Ryne Harper","","0","0","3.67","0","1","0","1.0","1","0","0","1","0","1.30","9.55","3.92","3.85","0.0","0.1","sa599485"
"Cliff Lee","Phillies","0","0","3.84","0","0","0","1.0","1","0","0","1","0","1.21","7.88","1.91","3.85","0.0","0.0","1636"
"Brad Wieck","","0","0","3.59","0","1","0","1.0","1","0","0","1","0","1.34","9.99","4.45","3.85","0.0","0.1","sa659424"
"Kyle Zimmer","","0","0","3.72","0","8","0","8.0","7","3","1","8","3","1.30","9.04","3.69","3.86","0.1","0.0","sa621583"
"Brad Ziegler","Marlins","2","2","3.70","0","43","0","43.0","46","18","3","30","17","1.45","6.28","3.61","3.86","0.1","0.2","7293"
"Craig Stammen","Padres","1","1","3.88","0","23","0","23.0","23","10","2","20","8","1.33","7.74","3.03","3.86","0.1","0.0","7274"
"Robbie Ross Jr.","Red Sox","2","2","3.75","0","43","0","43.0","41","18","4","40","17","1.34","8.28","3.53","3.86","0.3","0.4","6819"
"Chris Smith","Athletics","1","1","3.87","0","12","0","12.0","11","5","1","11","4","1.29","8.38","3.06","3.86","0.1","0.1","4544"
"Josh Osich","Giants","1","1","3.60","0","19","0","19.0","18","8","2","18","9","1.38","8.35","4.15","3.86","0.0","0.1","11528"
"Zack Wheeler","Mets","7","7","3.87","19","31","0","120.0","113","52","12","118","49","1.35","8.85","3.66","3.87","1.8","1.3","10310"
"Drew Steckenrider","","0","0","3.68","0","8","0","8.0","7","3","1","8","4","1.38","8.92","4.39","3.87","0.1","0.0","sa621408"
"Yimi Garcia","Dodgers","0","0","3.76","0","1","0","1.0","1","0","0","1","0","1.19","9.60","2.83","3.87","0.0","0.1","12095"
"Daniel Coulombe","Athletics","2","2","3.75","0","35","0","35.0","33","15","3","34","16","1.40","8.76","4.16","3.87","0.2","0.2","13293"
"Xavier Cedeno","Rays","2","2","3.59","0","50","9","50.0","46","20","5","45","20","1.33","8.22","3.59","3.88","0.2","0.4","36"
"Cory Gearrin","Giants","2","2","3.72","0","35","0","35.0","33","14","3","31","15","1.36","8.04","3.81","3.88","0.1","0.1","7947"
"Andrew McKirahan","Braves","0","0","3.73","0","1","0","1.0","1","0","0","1","0","1.35","8.48","3.66","3.88","0.0","0.1","12870"
"Tyler Webb","","0","0","3.63","0","1","0","1.0","1","0","0","1","0","1.25","9.49","3.33","3.88","0.0","0.1","sa602910"
"Felix Hernandez","Mariners","6","6","3.91","16","16","0","102.0","101","44","11","88","32","1.31","7.76","2.84","3.88","1.6","1.3","4772"
"Matt Albers","Nationals","2","2","3.92","0","43","2","43.0","45","19","4","34","14","1.36","7.14","2.88","3.88","0.2","0.1","4300"
"Mark Montgomery","","0","0","3.80","0","1","0","1.0","1","0","0","1","0","1.31","9.73","3.97","3.88","0.0","0.1","sa598328"
"Jose De Leon","Rays","4","3","3.78","10","10","0","56.0","48","24","8","61","20","1.20","9.83","3.15","3.88","1.0","1.0","15463"
"Silvino Bracho","Diamondbacks","0","0","3.92","0","8","0","8.0","7","3","1","9","3","1.23","10.08","3.24","3.88","0.1","0.0","15051"
"Blake Cooper","","0","0","3.67","0","1","0","1.0","1","0","0","1","0","1.39","8.31","4.16","3.88","0.0","0.1","sa549089"
"Kyle Hendricks","Cubs","9","7","3.85","23","23","0","136.0","134","58","15","114","39","1.28","7.57","2.60","3.89","2.1","2.0","12049"
"Michael Wacha","Cardinals","6","6","3.94","18","18","0","103.0","102","45","12","92","33","1.31","8.01","2.92","3.89","1.5","1.4","14078"
"Luis Severino","Yankees","7","6","3.84","19","19","0","111.0","103","47","15","113","36","1.25","9.15","2.94","3.89","2.1","1.8","15890"
"Jose Quintana","White Sox","9","9","3.85","25","25","0","162.0","158","69","20","147","47","1.27","8.16","2.63","3.89","3.1","2.8","11423"
"Aaron Loup","Blue Jays","2","2","3.72","0","43","0","43.0","40","18","4","40","16","1.33","8.34","3.46","3.89","0.3","0.4","10343"
"Jacob Barnes","Brewers","2","2","3.93","0","43","0","43.0","40","19","5","44","17","1.33","9.24","3.59","3.89","0.3","0.3","12323"
"Michael Lorenzen","Reds","2","2","3.77","0","43","0","43.0","41","18","5","41","15","1.29","8.60","3.17","3.90","0.3","0.3","14843"
"Brad Brach","Orioles","3","2","3.84","0","51","9","51.0","45","22","6","57","21","1.29","9.95","3.76","3.90","0.4","0.3","6627"
"Carlos Fisher","Padres","0","0","3.79","0","1","0","1.0","1","0","0","1","0","1.36","9.93","4.46","3.90","0.0","0.1","9832"
"Daniel Stumpf","Phillies","0","0","3.62","0","1","0","1.0","1","0","0","1","0","1.31","8.92","3.67","3.90","0.0","0.1","13780"
"Jerry Sullivan","","0","0","3.86","0","1","0","1.0","1","0","0","1","0","1.32","8.92","3.57","3.90","0.0","0.1","sa501200"
"Jake McGee","Rockies","2","2","3.98","0","42","3","42.0","40","19","5","45","16","1.30","9.49","3.30","3.90","0.4","0.5","7550"
"Duane Below","Marlins","0","0","3.76","0","1","0","1.0","1","0","0","1","0","1.25","6.91","2.21","3.90","0.0","0.1","3124"
"T.J. Weir","","0","0","3.82","0","1","0","1.0","1","0","0","1","0","1.35","8.68","3.75","3.91","0.0","0.1","sa829207"
"Oliver Perez","Nationals","2","2","3.79","0","36","0","36.0","32","15","4","38","15","1.31","9.67","3.77","3.91","0.2","0.3","1514"
"Kaleb Fleck","","0","0","3.86","0","1","0","1.0","1","0","0","1","0","1.35","9.54","4.17","3.91","0.0","0.1","sa526875"
"Felix Pena","Cubs","1","1","3.75","0","27","0","27.0","23","11","3","30","12","1.28","9.84","3.83","3.91","0.2","0.2","13403"
"Jorge de la Rosa","Diamondbacks","3","3","3.91","2","45","3","56.0","54","25","6","53","22","1.34","8.45","3.43","3.91","0.4","0.4","2047"
"Jed Bradley","Braves","0","0","3.73","0","1","0","1.0","1","0","0","1","0","1.39","7.80","3.69","3.91","0.0","0.1","13166"
"Jonathan Broxton","Cardinals","2","2","3.89","0","43","0","43.0","41","19","4","41","18","1.37","8.48","3.80","3.91","0.2","0.1","4759"
"Chasen Bradford","","0","0","3.88","0","1","0","1.0","1","0","0","1","0","1.33","7.06","2.67","3.92","0.0","0.1","sa599551"
"Fernando Rodney","Diamondbacks","2","2","3.86","0","50","25","50.0","46","22","5","50","24","1.40","9.04","4.38","3.92","0.2","0.3","494"
"Daniel Hudson","Pirates","2","2","3.91","0","43","1","43.0","41","19","5","40","15","1.32","8.34","3.26","3.92","0.3","0.1","7146"
"Matt Moore","Giants","8","8","3.82","24","24","0","137.0","126","58","15","128","51","1.30","8.45","3.36","3.92","1.7","1.8","1890"
"Tyler Rogers","","0","0","3.65","0","1","0","1.0","1","0","0","1","0","1.41","6.84","3.76","3.92","0.0","0.1","sa739036"
"Trevor Cahill","Padres","5","6","3.90","15","15","0","85.0","78","37","7","84","42","1.42","8.93","4.47","3.92","1.2","1.1","6249"
"Michael Fulmer","Tigers","9","8","3.91","23","23","0","138.0","133","60","16","124","43","1.27","8.06","2.78","3.92","2.3","2.2","13218"
"Brandon Morrow","Padres","0","0","3.93","0","1","0","1.0","1","0","0","1","0","1.31","7.83","2.86","3.93","0.0","0.1","9346"
"Trevor Oaks","","0","0","3.87","0","0","0","1.0","1","0","0","1","0","1.29","6.64","2.26","3.93","0.0","0.0","sa829144"
"Dario Alvarez","Rangers","1","1","3.79","0","27","0","27.0","23","11","3","31","12","1.31","10.34","4.11","3.93","0.2","0.3","14239"
"Ryan Dull","Athletics","2","2","3.92","0","43","1","43.0","39","19","6","44","15","1.26","9.10","3.14","3.93","0.3","0.2","13974"
"Dillon Peters","","0","0","3.82","0","0","0","1.0","1","0","0","1","0","1.33","6.48","2.66","3.93","0.0","0.0","sa599187"
"Mychal Givens","Orioles","2","2","3.80","0","43","0","43.0","37","18","5","48","19","1.30","10.00","3.91","3.93","0.3","0.3","10430"
"Jose Oyervides","","0","0","3.89","0","0","0","1.0","1","0","0","1","0","1.33","8.23","3.36","3.93","0.0","0.0","sa202000"
"Joe Blanton","Nationals","1","1","4.00","0","28","0","28.0","27","12","4","26","8","1.28","8.59","2.73","3.93","0.1","0.2","4849"
"Joaquin Benoit","Phillies","2","3","3.79","0","52","10","52.0","45","22","6","58","23","1.30","10.05","4.01","3.93","0.4","0.3","1437"
"Gio Gonzalez","Nationals","9","7","3.94","23","23","0","132.0","130","58","14","119","51","1.36","8.09","3.45","3.93","1.9","1.9","7448"
"Erik Davis","Nationals","0","0","3.84","0","1","0","1.0","1","0","0","1","0","1.38","8.79","4.08","3.94","0.0","0.1","8422"
"Nick Vincent","Mariners","3","2","3.83","0","51","3","51.0","47","22","7","49","16","1.24","8.77","2.86","3.94","0.3","0.3","7555"
"Hector Neris","Phillies","2","3","3.82","0","52","17","52.0","45","22","7","57","21","1.26","9.91","3.60","3.94","0.3","0.3","11804"
"Wirfin Obispo","","0","0","3.84","0","1","0","1.0","1","0","0","1","0","1.25","9.96","3.54","3.94","0.0","0.1","sa530473"
"Mike Zagurski","Yankees","0","0","3.72","0","1","0","1.0","1","0","0","1","0","1.31","10.38","4.12","3.94","0.0","0.1","9683"
"Adrian Houser","Brewers","0","0","3.95","0","1","0","1.0","1","0","0","1","0","1.36","8.19","3.41","3.94","0.0","0.1","12718"
"Jeremy Affeldt","Giants","0","0","3.68","0","1","0","1.0","1","0","0","1","0","1.40","6.79","3.65","3.94","0.0","0.1","583"
"Tim Peterson","","0","0","3.93","0","1","0","1.0","1","0","0","1","0","1.30","9.46","3.57","3.94","0.0","0.1","sa658510"
"Drew Pomeranz","Red Sox","8","6","3.95","20","20","0","113.0","103","50","14","117","44","1.31","9.36","3.54","3.94","1.8","2.0","11426"
"Chris O'Grady","","0","0","3.74","0","1","0","1.0","1","0","0","1","0","1.30","7.46","3.00","3.94","0.0","0.1","sa658155"
"Jose Ramirez","Braves","2","2","3.84","0","36","0","36.0","31","15","4","40","19","1.37","10.00","4.66","3.94","0.1","0.2","10171"
"Gabriel Moya","","0","0","3.76","0","1","0","1.0","1","0","0","1","0","1.34","9.73","4.20","3.94","0.0","0.1","sa658468"
"Zach Jackson","Nationals","0","0","3.81","0","1","0","1.0","1","0","0","1","0","1.39","7.60","3.47","3.95","0.0","0.1","8356"
"Phil Coke","Pirates","0","0","3.83","0","1","0","1.0","1","0","0","1","0","1.39","7.64","3.50","3.95","0.0","0.1","5535"
"Chang-Yong Lim","Cubs","0","0","3.86","0","1","0","1.0","1","0","0","1","0","1.32","8.55","3.40","3.95","0.0","0.1","14445"
"Charlie Furbush","","1","1","3.83","0","19","0","19.0","18","8","2","20","8","1.31","9.03","3.53","3.95","0.1","0.1","1370"
"Barrett Astin","Reds","1","2","3.77","0","31","0","31.0","30","13","3","27","11","1.33","7.84","3.29","3.95","0.2","0.2","14812"
"Jose Alvarez","Angels","2","2","3.68","0","42","0","42.0","40","17","4","37","15","1.30","7.98","3.21","3.95","0.1","0.2","5358"
"Glen Perkins","Twins","0","0","3.91","0","8","0","8.0","8","3","1","8","2","1.26","8.70","2.77","3.95","0.0","0.0","8041"
"Juan Perez","Blue Jays","0","0","3.76","0","1","0","1.0","1","0","0","1","1","1.39","9.81","4.70","3.95","0.0","0.1","2557"
"Kyle McGrath","","0","0","3.79","0","1","0","1.0","1","0","0","1","0","1.24","9.16","3.02","3.95","0.0","0.1","sa829726"
"Hector Ambriz","Padres","0","0","3.89","0","1","0","1.0","1","0","0","1","0","1.33","7.83","3.20","3.95","0.0","0.1","559"
"Kyle Fischer","","0","0","3.86","0","1","0","1.0","1","0","0","1","0","1.40","7.10","3.58","3.95","0.0","0.1","sa829490"
"Matt Andriese","Rays","6","5","3.93","16","16","0","90.0","88","39","11","79","26","1.26","7.84","2.59","3.95","1.4","1.2","12022"
"Jeff Francis","Blue Jays","0","0","3.89","0","1","0","1.0","1","0","0","1","0","1.27","7.79","2.50","3.95","0.0","0.1","4684"
"Ray Black","","0","0","3.63","0","1","0","1.0","1","0","0","1","1","1.47","11.02","6.27","3.95","0.0","0.1","sa579473"
"Jonathan Holder","Yankees","1","1","3.85","0","28","0","28.0","26","12","4","28","8","1.22","9.01","2.72","3.95","0.2","0.2","16588"
"Giovanny Gallegos","Yankees","0","0","3.87","0","8","0","8.0","7","3","1","9","3","1.25","9.69","3.24","3.96","0.1","0.0","14986"
"Danny Barnes","Blue Jays","1","1","3.91","0","19","0","19.0","17","8","3","20","6","1.20","9.32","2.78","3.96","0.2","0.1","11388"
"Brian Ellington","Marlins","1","1","3.83","0","16","0","16.0","13","7","2","18","8","1.36","10.06","4.68","3.96","0.1","0.1","17233"
"Ryan Brasier","Angels","0","0","3.74","0","1","0","1.0","1","0","0","1","0","1.29","8.61","3.44","3.96","0.0","0.1","5615"
"Shawn Tolleson","Rays","1","1","3.78","0","12","0","12.0","11","5","1","11","4","1.28","8.48","3.18","3.96","0.1","0.1","10481"
"John Lackey","Cubs","9","8","4.07","23","23","0","140.0","137","64","18","129","40","1.26","8.26","2.58","3.96","2.0","1.7","1507"
"Lucas Sims","","0","0","3.81","0","8","0","8.0","7","3","1","9","4","1.36","10.36","4.69","3.96","0.0","0.0","sa657914"
"A.J. Burnett","Pirates","0","0","4.18","0","0","0","1.0","1","0","0","1","0","1.40","7.52","3.31","3.96","0.0","0.0","512"
"Jason Gurka","Rockies","0","0","4.01","0","1","0","1.0","1","0","0","1","0","1.36","8.05","3.15","3.97","0.0","0.1","8007"
"Luke Weaver","Cardinals","3","3","3.99","9","9","0","49.0","48","22","6","44","13","1.25","8.02","2.44","3.97","0.7","0.7","16918"
"Sonny Gray","Athletics","8","8","4.10","23","23","0","140.0","145","64","15","113","47","1.37","7.28","3.02","3.97","2.0","1.5","12768"
"Edubray Ramos","Phillies","2","2","3.90","0","36","0","36.0","33","16","5","38","13","1.26","9.37","3.21","3.97","0.2","0.1","16086"
"Bryan Shaw","Indians","2","2","3.86","0","43","2","43.0","42","19","5","39","17","1.36","8.17","3.58","3.97","0.2","0.3","8110"
"Hansel Robles","Mets","2","2","3.88","0","43","1","43.0","38","19","5","48","19","1.29","9.85","3.85","3.97","0.3","0.1","11801"
"Tommy Hunter","Rays","1","1","3.83","0","27","0","27.0","26","11","3","22","8","1.27","7.52","2.60","3.97","0.1","0.2","1157"
"Brian Flynn","Royals","0","0","3.77","0","8","0","8.0","7","3","1","7","3","1.35","8.25","3.73","3.98","0.0","0.0","12027"
"Robert Zarate","","0","0","3.75","0","0","0","1.0","1","0","0","1","0","1.31","8.51","3.56","3.98","0.0","0.0","sa471754"
"Preston Guilmet","Brewers","0","0","4.05","0","1","0","1.0","1","0","0","1","0","1.30","8.72","3.01","3.98","0.0","0.1","7303"
"Caleb Dirks","","0","0","3.86","0","1","0","1.0","1","0","0","1","0","1.35","9.39","4.18","3.98","0.0","0.1","sa829346"
"Charles Brewer","Diamondbacks","0","0","3.97","0","1","0","1.0","1","0","0","1","0","1.30","7.84","2.82","3.99","0.0","0.1","9155"
"Mike Morin","Angels","1","1","3.74","0","19","0","19.0","18","8","2","17","6","1.25","8.10","2.87","3.99","0.1","0.1","13442"
"Miguel Socolovich","Cardinals","1","1","3.98","0","24","0","24.0","23","10","3","22","9","1.32","8.27","3.32","3.99","0.1","0.1","6697"
"Yaisel Sierra","","0","0","3.81","0","1","0","1.0","1","0","0","1","0","1.33","7.96","3.36","3.99","0.0","0.1","sa909930"
"Yuhei Nakaushiro","","0","0","3.83","0","1","0","1.0","1","0","0","1","0","1.36","9.06","4.01","3.99","0.0","0.1","sa653446"
"Andrew Suarez","","0","0","3.84","0","0","0","1.0","1","0","0","1","0","1.31","6.54","2.60","3.99","0.0","0.0","sa598260"
"Alex Meyer","Angels","3","3","3.78","9","9","0","46.0","40","20","5","49","22","1.33","9.55","4.33","3.99","0.6","0.7","12833"
"Armando Rivero","","0","0","3.77","0","1","0","1.0","1","0","0","1","1","1.35","10.64","4.86","3.99","0.0","0.1","sa739701"
"Fernando Salas","Mets","2","2","4.00","0","43","1","43.0","42","19","6","41","14","1.28","8.56","2.80","3.99","0.2","0.0","4971"
"Carlos Frias","Dodgers","0","0","3.87","0","1","0","1.0","1","0","0","1","0","1.32","7.16","2.73","3.99","0.0","0.1","3547"
"Carlos Rodon","White Sox","7","7","3.98","19","19","0","112.0","103","49","14","116","46","1.33","9.35","3.68","3.99","1.7","1.6","16137"
"Kenneth Roberts","Phillies","0","0","3.75","0","1","0","1.0","1","0","0","1","0","1.37","6.90","3.16","3.99","0.0","0.1","10938"
"Erasmo Ramirez","Rays","2","2","3.84","0","42","0","42.0","41","18","5","35","11","1.25","7.50","2.45","4.00","0.2","0.2","10314"
"Wandy Peralta","Reds","2","2","3.64","0","35","0","35.0","32","14","4","35","16","1.34","8.88","3.98","4.00","0.2","0.2","14295"
"Gavin Floyd","Blue Jays","0","0","3.97","0","1","0","1.0","1","0","0","1","0","1.28","8.42","2.95","4.00","0.0","0.1","3886"
"Jose Jose","","0","0","3.80","0","1","0","1.0","1","0","0","1","0","1.34","8.69","3.89","4.00","0.0","0.1","sa506778"
